"Step","12139546_240930_003147S30_UN4_CN4 - val_val_ref_lpips","12139546_240930_003147S30_UN4_CN4 - val_val_ref_lpips__MIN","12139546_240930_003147S30_UN4_CN4 - val_val_ref_lpips__MAX","12139541_240930_002145S20_UN4_CN4 - val_val_ref_lpips","12139541_240930_002145S20_UN4_CN4 - val_val_ref_lpips__MIN","12139541_240930_002145S20_UN4_CN4 - val_val_ref_lpips__MAX","12139540_240930_001906S10_UN4_CN4 - val_val_ref_lpips","12139540_240930_001906S10_UN4_CN4 - val_val_ref_lpips__MIN","12139540_240930_001906S10_UN4_CN4 - val_val_ref_lpips__MAX","12139536_240930_001525S30_UN4_CN4 - val_val_ref_lpips","12139536_240930_001525S30_UN4_CN4 - val_val_ref_lpips__MIN","12139536_240930_001525S30_UN4_CN4 - val_val_ref_lpips__MAX","12139535_240930_000850S20_UN4_CN4 - val_val_ref_lpips","12139535_240930_000850S20_UN4_CN4 - val_val_ref_lpips__MIN","12139535_240930_000850S20_UN4_CN4 - val_val_ref_lpips__MAX","12139532_240930_000449S10_UN4_CN4 - val_val_ref_lpips","12139532_240930_000449S10_UN4_CN4 - val_val_ref_lpips__MIN","12139532_240930_000449S10_UN4_CN4 - val_val_ref_lpips__MAX","12139528_240929_235208S30_UN4_CN4 - val_val_ref_lpips","12139528_240929_235208S30_UN4_CN4 - val_val_ref_lpips__MIN","12139528_240929_235208S30_UN4_CN4 - val_val_ref_lpips__MAX","12139525_240929_232947S20_UN4_CN4 - val_val_ref_lpips","12139525_240929_232947S20_UN4_CN4 - val_val_ref_lpips__MIN","12139525_240929_232947S20_UN4_CN4 - val_val_ref_lpips__MAX","12139524_240929_232850S10_UN4_CN4 - val_val_ref_lpips","12139524_240929_232850S10_UN4_CN4 - val_val_ref_lpips__MIN","12139524_240929_232850S10_UN4_CN4 - val_val_ref_lpips__MAX","12139520_240929_232302S30_UN4_CN4 - val_val_ref_lpips","12139520_240929_232302S30_UN4_CN4 - val_val_ref_lpips__MIN","12139520_240929_232302S30_UN4_CN4 - val_val_ref_lpips__MAX","12139519_240929_232250S20_UN4_CN4 - val_val_ref_lpips","12139519_240929_232250S20_UN4_CN4 - val_val_ref_lpips__MIN","12139519_240929_232250S20_UN4_CN4 - val_val_ref_lpips__MAX","12139518_240929_232231S10_UN4_CN4 - val_val_ref_lpips","12139518_240929_232231S10_UN4_CN4 - val_val_ref_lpips__MIN","12139518_240929_232231S10_UN4_CN4 - val_val_ref_lpips__MAX","12139514_240929_232129S30_UN4_CN4 - val_val_ref_lpips","12139514_240929_232129S30_UN4_CN4 - val_val_ref_lpips__MIN","12139514_240929_232129S30_UN4_CN4 - val_val_ref_lpips__MAX","12139512_240929_232056S10_UN4_CN4 - val_val_ref_lpips","12139512_240929_232056S10_UN4_CN4 - val_val_ref_lpips__MIN","12139512_240929_232056S10_UN4_CN4 - val_val_ref_lpips__MAX","12139513_240929_232052S20_UN4_CN4 - val_val_ref_lpips","12139513_240929_232052S20_UN4_CN4 - val_val_ref_lpips__MIN","12139513_240929_232052S20_UN4_CN4 - val_val_ref_lpips__MAX","12139488_240929_231736S10_UN4 - val_val_ref_lpips","12139488_240929_231736S10_UN4 - val_val_ref_lpips__MIN","12139488_240929_231736S10_UN4 - val_val_ref_lpips__MAX","12139495_240929_231734S20_UN4 - val_val_ref_lpips","12139495_240929_231734S20_UN4 - val_val_ref_lpips__MIN","12139495_240929_231734S20_UN4 - val_val_ref_lpips__MAX","12139501_240929_231732S20_UN4 - val_val_ref_lpips","12139501_240929_231732S20_UN4 - val_val_ref_lpips__MIN","12139501_240929_231732S20_UN4 - val_val_ref_lpips__MAX","12139490_240929_231736S30_UN4 - val_val_ref_lpips","12139490_240929_231736S30_UN4 - val_val_ref_lpips__MIN","12139490_240929_231736S30_UN4 - val_val_ref_lpips__MAX","12139502_240929_231732S30_UN4 - val_val_ref_lpips","12139502_240929_231732S30_UN4 - val_val_ref_lpips__MIN","12139502_240929_231732S30_UN4 - val_val_ref_lpips__MAX","12139500_240929_231732S10_UN4 - val_val_ref_lpips","12139500_240929_231732S10_UN4 - val_val_ref_lpips__MIN","12139500_240929_231732S10_UN4 - val_val_ref_lpips__MAX","12139489_240929_231736S20_UN4 - val_val_ref_lpips","12139489_240929_231736S20_UN4 - val_val_ref_lpips__MIN","12139489_240929_231736S20_UN4 - val_val_ref_lpips__MAX","12139496_240929_231736S30_UN4 - val_val_ref_lpips","12139496_240929_231736S30_UN4 - val_val_ref_lpips__MIN","12139496_240929_231736S30_UN4 - val_val_ref_lpips__MAX","12139483_240929_231732S20_UN4 - val_val_ref_lpips","12139483_240929_231732S20_UN4 - val_val_ref_lpips__MIN","12139483_240929_231732S20_UN4 - val_val_ref_lpips__MAX","12139484_240929_231732S30_UN4 - val_val_ref_lpips","12139484_240929_231732S30_UN4 - val_val_ref_lpips__MIN","12139484_240929_231732S30_UN4 - val_val_ref_lpips__MAX","12139494_240929_231730S10_UN4 - val_val_ref_lpips","12139494_240929_231730S10_UN4 - val_val_ref_lpips__MIN","12139494_240929_231730S10_UN4 - val_val_ref_lpips__MAX","12139482_240929_231728S10_UN4 - val_val_ref_lpips","12139482_240929_231728S10_UN4 - val_val_ref_lpips__MIN","12139482_240929_231728S10_UN4 - val_val_ref_lpips__MAX","12139506_240929_231707S10_UN4 - val_val_ref_lpips","12139506_240929_231707S10_UN4 - val_val_ref_lpips__MIN","12139506_240929_231707S10_UN4 - val_val_ref_lpips__MAX","12139508_240929_231705S30_UN4 - val_val_ref_lpips","12139508_240929_231705S30_UN4 - val_val_ref_lpips__MIN","12139508_240929_231705S30_UN4 - val_val_ref_lpips__MAX","12139507_240929_231705S20_UN4 - val_val_ref_lpips","12139507_240929_231705S20_UN4 - val_val_ref_lpips__MIN","12139507_240929_231705S20_UN4 - val_val_ref_lpips__MAX"
"1920","0.596936047077179","0.596936047077179","0.596936047077179","0.5744513273239136","0.5744513273239136","0.5744513273239136","0.5455462336540222","0.5455462336540222","0.5455462336540222","0.6293054819107056","0.6293054819107056","0.6293054819107056","0.5972657799720764","0.5972657799720764","0.5972657799720764","0.5428053140640259","0.5428053140640259","0.5428053140640259","0.6582043766975403","0.6582043766975403","0.6582043766975403","0.6435070633888245","0.6435070633888245","0.6435070633888245","0.6203138828277588","0.6203138828277588","0.6203138828277588","0.6151272654533386","0.6151272654533386","0.6151272654533386","0.5660772323608398","0.5660772323608398","0.5660772323608398","0.550535261631012","0.550535261631012","0.550535261631012","0.5216513276100159","0.5216513276100159","0.5216513276100159","0.47521308064460754","0.47521308064460754","0.47521308064460754","0.4975372850894928","0.4975372850894928","0.4975372850894928","0.5422005653381348","0.5422005653381348","0.5422005653381348","0.6263290047645569","0.6263290047645569","0.6263290047645569","0.5645743608474731","0.5645743608474731","0.5645743608474731","0.5715675354003906","0.5715675354003906","0.5715675354003906","0.5898165106773376","0.5898165106773376","0.5898165106773376","0.5368377566337585","0.5368377566337585","0.5368377566337585","0.5513355731964111","0.5513355731964111","0.5513355731964111","0.6305711269378662","0.6305711269378662","0.6305711269378662","0.4915585219860077","0.4915585219860077","0.4915585219860077","0.5157598853111267","0.5157598853111267","0.5157598853111267","0.6249769330024719","0.6249769330024719","0.6249769330024719","0.4800819754600525","0.4800819754600525","0.4800819754600525","0.53847336769104","0.53847336769104","0.53847336769104","0.5668179988861084","0.5668179988861084","0.5668179988861084","0.5550495982170105","0.5550495982170105","0.5550495982170105"
"2000","0.6118938326835632","0.6118938326835632","0.6118938326835632","0.5742670297622681","0.5742670297622681","0.5742670297622681","0.545219898223877","0.545219898223877","0.545219898223877","0.642857551574707","0.642857551574707","0.642857551574707","0.594267725944519","0.594267725944519","0.594267725944519","0.5425055027008057","0.5425055027008057","0.5425055027008057","0.6730077266693115","0.6730077266693115","0.6730077266693115","0.6607255935668945","0.6607255935668945","0.6607255935668945","0.6221973896026611","0.6221973896026611","0.6221973896026611","0.5994945168495178","0.5994945168495178","0.5994945168495178","0.5729497671127319","0.5729497671127319","0.5729497671127319","0.5490583181381226","0.5490583181381226","0.5490583181381226","0.522426962852478","0.522426962852478","0.522426962852478","0.4753028154373169","0.4753028154373169","0.4753028154373169","0.4903455376625061","0.4903455376625061","0.4903455376625061","0.5407926440238953","0.5407926440238953","0.5407926440238953","0.6432064175605774","0.6432064175605774","0.6432064175605774","0.5628919005393982","0.5628919005393982","0.5628919005393982","0.5669212937355042","0.5669212937355042","0.5669212937355042","0.5952398180961609","0.5952398180961609","0.5952398180961609","0.5375783443450928","0.5375783443450928","0.5375783443450928","0.5571635365486145","0.5571635365486145","0.5571635365486145","0.6527093052864075","0.6527093052864075","0.6527093052864075","0.4842808246612549","0.4842808246612549","0.4842808246612549","0.5163135528564453","0.5163135528564453","0.5163135528564453","0.6208224892616272","0.6208224892616272","0.6208224892616272","0.4808652400970459","0.4808652400970459","0.4808652400970459","0.5366546511650085","0.5366546511650085","0.5366546511650085","0.574271023273468","0.574271023273468","0.574271023273468","0.5573619604110718","0.5573619604110718","0.5573619604110718"
"2080","0.6029049754142761","0.6029049754142761","0.6029049754142761","0.5730196833610535","0.5730196833610535","0.5730196833610535","0.5416477918624878","0.5416477918624878","0.5416477918624878","0.6229650974273682","0.6229650974273682","0.6229650974273682","0.6012332439422607","0.6012332439422607","0.6012332439422607","0.5432209372520447","0.5432209372520447","0.5432209372520447","0.6710551381111145","0.6710551381111145","0.6710551381111145","0.6508867144584656","0.6508867144584656","0.6508867144584656","0.6238440275192261","0.6238440275192261","0.6238440275192261","0.6138440370559692","0.6138440370559692","0.6138440370559692","0.5786581039428711","0.5786581039428711","0.5786581039428711","0.5481793284416199","0.5481793284416199","0.5481793284416199","0.5139073729515076","0.5139073729515076","0.5139073729515076","0.4738609194755554","0.4738609194755554","0.4738609194755554","0.5022603869438171","0.5022603869438171","0.5022603869438171","0.5414407849311829","0.5414407849311829","0.5414407849311829","0.6391177773475647","0.6391177773475647","0.6391177773475647","0.5628186464309692","0.5628186464309692","0.5628186464309692","0.5792521238327026","0.5792521238327026","0.5792521238327026","0.5945407748222351","0.5945407748222351","0.5945407748222351","0.5356735587120056","0.5356735587120056","0.5356735587120056","0.5670868158340454","0.5670868158340454","0.5670868158340454","0.6491687297821045","0.6491687297821045","0.6491687297821045","0.49499720335006714","0.49499720335006714","0.49499720335006714","0.5117719769477844","0.5117719769477844","0.5117719769477844","0.6235550045967102","0.6235550045967102","0.6235550045967102","0.47847527265548706","0.47847527265548706","0.47847527265548706","0.5363345146179199","0.5363345146179199","0.5363345146179199","0.5709925293922424","0.5709925293922424","0.5709925293922424","0.5574910044670105","0.5574910044670105","0.5574910044670105"
"2160","0.5987480878829956","0.5987480878829956","0.5987480878829956","0.5831420421600342","0.5831420421600342","0.5831420421600342","0.5377324819564819","0.5377324819564819","0.5377324819564819","0.6286354064941406","0.6286354064941406","0.6286354064941406","0.5935602784156799","0.5935602784156799","0.5935602784156799","0.5429445505142212","0.5429445505142212","0.5429445505142212","0.6725380420684814","0.6725380420684814","0.6725380420684814","0.6437455415725708","0.6437455415725708","0.6437455415725708","0.6211174726486206","0.6211174726486206","0.6211174726486206","0.5924365520477295","0.5924365520477295","0.5924365520477295","0.580673336982727","0.580673336982727","0.580673336982727","0.549115777015686","0.549115777015686","0.549115777015686","0.5166574120521545","0.5166574120521545","0.5166574120521545","0.4739905893802643","0.4739905893802643","0.4739905893802643","0.49652108550071716","0.49652108550071716","0.49652108550071716","0.5422579646110535","0.5422579646110535","0.5422579646110535","0.6355886459350586","0.6355886459350586","0.6355886459350586","0.5612955689430237","0.5612955689430237","0.5612955689430237","0.5771864056587219","0.5771864056587219","0.5771864056587219","0.6025272607803345","0.6025272607803345","0.6025272607803345","0.5343485474586487","0.5343485474586487","0.5343485474586487","0.5619904398918152","0.5619904398918152","0.5619904398918152","0.6524257659912109","0.6524257659912109","0.6524257659912109","0.48975828289985657","0.48975828289985657","0.48975828289985657","0.504595160484314","0.504595160484314","0.504595160484314","0.6243005394935608","0.6243005394935608","0.6243005394935608","0.47750431299209595","0.47750431299209595","0.47750431299209595","0.5332798361778259","0.5332798361778259","0.5332798361778259","0.5734473466873169","0.5734473466873169","0.5734473466873169","0.5618658065795898","0.5618658065795898","0.5618658065795898"
"2240","0.6053506135940552","0.6053506135940552","0.6053506135940552","0.5756255388259888","0.5756255388259888","0.5756255388259888","0.5448442101478577","0.5448442101478577","0.5448442101478577","0.6446512341499329","0.6446512341499329","0.6446512341499329","0.6032514572143555","0.6032514572143555","0.6032514572143555","0.5447857975959778","0.5447857975959778","0.5447857975959778","0.6790401339530945","0.6790401339530945","0.6790401339530945","0.6519973278045654","0.6519973278045654","0.6519973278045654","0.6234452724456787","0.6234452724456787","0.6234452724456787","0.6063557267189026","0.6063557267189026","0.6063557267189026","0.5836422443389893","0.5836422443389893","0.5836422443389893","0.5499737858772278","0.5499737858772278","0.5499737858772278","0.5192050337791443","0.5192050337791443","0.5192050337791443","0.47721633315086365","0.47721633315086365","0.47721633315086365","0.5031936764717102","0.5031936764717102","0.5031936764717102","0.5422271490097046","0.5422271490097046","0.5422271490097046","0.6369764804840088","0.6369764804840088","0.6369764804840088","0.5716202259063721","0.5716202259063721","0.5716202259063721","0.5762239694595337","0.5762239694595337","0.5762239694595337","0.6108306646347046","0.6108306646347046","0.6108306646347046","0.5380297303199768","0.5380297303199768","0.5380297303199768","0.5624916553497314","0.5624916553497314","0.5624916553497314","0.6597758531570435","0.6597758531570435","0.6597758531570435","0.4933188855648041","0.4933188855648041","0.4933188855648041","0.5055936574935913","0.5055936574935913","0.5055936574935913","0.6253699064254761","0.6253699064254761","0.6253699064254761","0.48012804985046387","0.48012804985046387","0.48012804985046387","0.5372029542922974","0.5372029542922974","0.5372029542922974","0.5730713605880737","0.5730713605880737","0.5730713605880737","0.5545209646224976","0.5545209646224976","0.5545209646224976"
"2320","0.5993157625198364","0.5993157625198364","0.5993157625198364","0.5915980339050293","0.5915980339050293","0.5915980339050293","0.5437080264091492","0.5437080264091492","0.5437080264091492","0.63306725025177","0.63306725025177","0.63306725025177","0.5964301228523254","0.5964301228523254","0.5964301228523254","0.5415035486221313","0.5415035486221313","0.5415035486221313","0.6653613448143005","0.6653613448143005","0.6653613448143005","0.6517179608345032","0.6517179608345032","0.6517179608345032","0.6205233335494995","0.6205233335494995","0.6205233335494995","0.608413815498352","0.608413815498352","0.608413815498352","0.5774186253547668","0.5774186253547668","0.5774186253547668","0.5548498034477234","0.5548498034477234","0.5548498034477234","0.5176917314529419","0.5176917314529419","0.5176917314529419","0.47475579380989075","0.47475579380989075","0.47475579380989075","0.4967159330844879","0.4967159330844879","0.4967159330844879","0.5474144816398621","0.5474144816398621","0.5474144816398621","0.6362107396125793","0.6362107396125793","0.6362107396125793","0.5689418911933899","0.5689418911933899","0.5689418911933899","0.5699242949485779","0.5699242949485779","0.5699242949485779","0.5926827788352966","0.5926827788352966","0.5926827788352966","0.53693687915802","0.53693687915802","0.53693687915802","0.5617280006408691","0.5617280006408691","0.5617280006408691","0.6392853260040283","0.6392853260040283","0.6392853260040283","0.49031832814216614","0.49031832814216614","0.49031832814216614","0.5113261938095093","0.5113261938095093","0.5113261938095093","0.6224836111068726","0.6224836111068726","0.6224836111068726","0.4795849621295929","0.4795849621295929","0.4795849621295929","0.5361400246620178","0.5361400246620178","0.5361400246620178","0.56725013256073","0.56725013256073","0.56725013256073","0.5617557168006897","0.5617557168006897","0.5617557168006897"
"2400","0.6105130910873413","0.6105130910873413","0.6105130910873413","0.5749520659446716","0.5749520659446716","0.5749520659446716","0.54004967212677","0.54004967212677","0.54004967212677","0.6465395092964172","0.6465395092964172","0.6465395092964172","0.6092262864112854","0.6092262864112854","0.6092262864112854","0.541445791721344","0.541445791721344","0.541445791721344","0.669590175151825","0.669590175151825","0.669590175151825","0.666425347328186","0.666425347328186","0.666425347328186","0.6230109930038452","0.6230109930038452","0.6230109930038452","0.6093431711196899","0.6093431711196899","0.6093431711196899","0.5850029587745667","0.5850029587745667","0.5850029587745667","0.5484607219696045","0.5484607219696045","0.5484607219696045","0.5277690887451172","0.5277690887451172","0.5277690887451172","0.47709545493125916","0.47709545493125916","0.47709545493125916","0.5007014870643616","0.5007014870643616","0.5007014870643616","0.5397673845291138","0.5397673845291138","0.5397673845291138","0.6402900218963623","0.6402900218963623","0.6402900218963623","0.5718742609024048","0.5718742609024048","0.5718742609024048","0.5811110734939575","0.5811110734939575","0.5811110734939575","0.6046154499053955","0.6046154499053955","0.6046154499053955","0.5380076169967651","0.5380076169967651","0.5380076169967651","0.5581058859825134","0.5581058859825134","0.5581058859825134","0.6532993912696838","0.6532993912696838","0.6532993912696838","0.4962507486343384","0.4962507486343384","0.4962507486343384","0.5168353915214539","0.5168353915214539","0.5168353915214539","0.625892698764801","0.625892698764801","0.625892698764801","0.4810630679130554","0.4810630679130554","0.4810630679130554","0.5321835279464722","0.5321835279464722","0.5321835279464722","0.5719723105430603","0.5719723105430603","0.5719723105430603","0.5562334656715393","0.5562334656715393","0.5562334656715393"
"2480","0.6075960397720337","0.6075960397720337","0.6075960397720337","0.5860531330108643","0.5860531330108643","0.5860531330108643","0.5408306121826172","0.5408306121826172","0.5408306121826172","0.6571899056434631","0.6571899056434631","0.6571899056434631","0.5961159467697144","0.5961159467697144","0.5961159467697144","0.5388801097869873","0.5388801097869873","0.5388801097869873","0.6718694567680359","0.6718694567680359","0.6718694567680359","0.6665943264961243","0.6665943264961243","0.6665943264961243","0.6234207153320312","0.6234207153320312","0.6234207153320312","0.6017211079597473","0.6017211079597473","0.6017211079597473","0.5701221823692322","0.5701221823692322","0.5701221823692322","0.5485960245132446","0.5485960245132446","0.5485960245132446","0.5347147583961487","0.5347147583961487","0.5347147583961487","0.4751749038696289","0.4751749038696289","0.4751749038696289","0.4885983467102051","0.4885983467102051","0.4885983467102051","0.5403013229370117","0.5403013229370117","0.5403013229370117","0.6419772505760193","0.6419772505760193","0.6419772505760193","0.5638960003852844","0.5638960003852844","0.5638960003852844","0.5800725817680359","0.5800725817680359","0.5800725817680359","0.6141461730003357","0.6141461730003357","0.6141461730003357","0.5350397825241089","0.5350397825241089","0.5350397825241089","0.5478150248527527","0.5478150248527527","0.5478150248527527","0.6373460292816162","0.6373460292816162","0.6373460292816162","0.4838094115257263","0.4838094115257263","0.4838094115257263","0.515474259853363","0.515474259853363","0.515474259853363","0.6247894167900085","0.6247894167900085","0.6247894167900085","0.48140081763267517","0.48140081763267517","0.48140081763267517","0.5350916385650635","0.5350916385650635","0.5350916385650635","0.5781492590904236","0.5781492590904236","0.5781492590904236","0.5578421354293823","0.5578421354293823","0.5578421354293823"
"2560","0.6147826910018921","0.6147826910018921","0.6147826910018921","0.5813890099525452","0.5813890099525452","0.5813890099525452","0.5438393354415894","0.5438393354415894","0.5438393354415894","0.6559045314788818","0.6559045314788818","0.6559045314788818","0.6015383005142212","0.6015383005142212","0.6015383005142212","0.5378316640853882","0.5378316640853882","0.5378316640853882","0.6669882535934448","0.6669882535934448","0.6669882535934448","0.6600897312164307","0.6600897312164307","0.6600897312164307","0.6211666464805603","0.6211666464805603","0.6211666464805603","0.6098564863204956","0.6098564863204956","0.6098564863204956","0.5724233984947205","0.5724233984947205","0.5724233984947205","0.5505372881889343","0.5505372881889343","0.5505372881889343","0.5246346592903137","0.5246346592903137","0.5246346592903137","0.4745633006095886","0.4745633006095886","0.4745633006095886","0.494989812374115","0.494989812374115","0.494989812374115","0.5431058406829834","0.5431058406829834","0.5431058406829834","0.6366667151451111","0.6366667151451111","0.6366667151451111","0.5730299353599548","0.5730299353599548","0.5730299353599548","0.5870859622955322","0.5870859622955322","0.5870859622955322","0.6160625219345093","0.6160625219345093","0.6160625219345093","0.5352297425270081","0.5352297425270081","0.5352297425270081","0.5550710558891296","0.5550710558891296","0.5550710558891296","0.6533124446868896","0.6533124446868896","0.6533124446868896","0.49248257279396057","0.49248257279396057","0.49248257279396057","0.5146923661231995","0.5146923661231995","0.5146923661231995","0.6235017776489258","0.6235017776489258","0.6235017776489258","0.48003479838371277","0.48003479838371277","0.48003479838371277","0.5355632901191711","0.5355632901191711","0.5355632901191711","0.5733999013900757","0.5733999013900757","0.5733999013900757","0.5633800625801086","0.5633800625801086","0.5633800625801086"
"2640","0.6078135371208191","0.6078135371208191","0.6078135371208191","0.5860156416893005","0.5860156416893005","0.5860156416893005","0.545966386795044","0.545966386795044","0.545966386795044","0.6607146263122559","0.6607146263122559","0.6607146263122559","0.6009059548377991","0.6009059548377991","0.6009059548377991","0.5445611476898193","0.5445611476898193","0.5445611476898193","0.6772215962409973","0.6772215962409973","0.6772215962409973","0.6558204889297485","0.6558204889297485","0.6558204889297485","0.6244344115257263","0.6244344115257263","0.6244344115257263","0.607681930065155","0.607681930065155","0.607681930065155","0.5790424346923828","0.5790424346923828","0.5790424346923828","0.5499307513237","0.5499307513237","0.5499307513237","0.533584713935852","0.533584713935852","0.533584713935852","0.4791002571582794","0.4791002571582794","0.4791002571582794","0.491784006357193","0.491784006357193","0.491784006357193","0.54335618019104","0.54335618019104","0.54335618019104","0.6311085820198059","0.6311085820198059","0.6311085820198059","0.5632509589195251","0.5632509589195251","0.5632509589195251","0.5781010985374451","0.5781010985374451","0.5781010985374451","0.6090503931045532","0.6090503931045532","0.6090503931045532","0.5365203022956848","0.5365203022956848","0.5365203022956848","0.5588429570198059","0.5588429570198059","0.5588429570198059","0.648998498916626","0.648998498916626","0.648998498916626","0.4836615324020386","0.4836615324020386","0.4836615324020386","0.5200020670890808","0.5200020670890808","0.5200020670890808","0.6248582601547241","0.6248582601547241","0.6248582601547241","0.4841286540031433","0.4841286540031433","0.4841286540031433","0.5392146110534668","0.5392146110534668","0.5392146110534668","0.5818972587585449","0.5818972587585449","0.5818972587585449","0.5631083250045776","0.5631083250045776","0.5631083250045776"
"2720","0.6185910105705261","0.6185910105705261","0.6185910105705261","0.5834841728210449","0.5834841728210449","0.5834841728210449","0.5471291542053223","0.5471291542053223","0.5471291542053223","0.6567242741584778","0.6567242741584778","0.6567242741584778","0.5984305739402771","0.5984305739402771","0.5984305739402771","0.5445385575294495","0.5445385575294495","0.5445385575294495","0.6726703643798828","0.6726703643798828","0.6726703643798828","0.6573800444602966","0.6573800444602966","0.6573800444602966","0.6239436864852905","0.6239436864852905","0.6239436864852905","0.5921522378921509","0.5921522378921509","0.5921522378921509","0.5887729525566101","0.5887729525566101","0.5887729525566101","0.5485687851905823","0.5485687851905823","0.5485687851905823","0.533064603805542","0.533064603805542","0.533064603805542","0.473418265581131","0.473418265581131","0.473418265581131","0.49640265107154846","0.49640265107154846","0.49640265107154846","0.5417258143424988","0.5417258143424988","0.5417258143424988","0.6385990977287292","0.6385990977287292","0.6385990977287292","0.5590400695800781","0.5590400695800781","0.5590400695800781","0.5778972506523132","0.5778972506523132","0.5778972506523132","0.614959180355072","0.614959180355072","0.614959180355072","0.5389462113380432","0.5389462113380432","0.5389462113380432","0.5637962222099304","0.5637962222099304","0.5637962222099304","0.6500452756881714","0.6500452756881714","0.6500452756881714","0.4863702952861786","0.4863702952861786","0.4863702952861786","0.5146076679229736","0.5146076679229736","0.5146076679229736","0.6230893135070801","0.6230893135070801","0.6230893135070801","0.4787147641181946","0.4787147641181946","0.4787147641181946","0.5374208688735962","0.5374208688735962","0.5374208688735962","0.5800784826278687","0.5800784826278687","0.5800784826278687","0.5672604441642761","0.5672604441642761","0.5672604441642761"
"2800","0.6194560527801514","0.6194560527801514","0.6194560527801514","0.5780768990516663","0.5780768990516663","0.5780768990516663","0.5442317128181458","0.5442317128181458","0.5442317128181458","0.6664257645606995","0.6664257645606995","0.6664257645606995","0.591727077960968","0.591727077960968","0.591727077960968","0.5404483675956726","0.5404483675956726","0.5404483675956726","0.6750037670135498","0.6750037670135498","0.6750037670135498","0.6588517427444458","0.6588517427444458","0.6588517427444458","0.6200138926506042","0.6200138926506042","0.6200138926506042","0.6145486235618591","0.6145486235618591","0.6145486235618591","0.5894997715950012","0.5894997715950012","0.5894997715950012","0.5486735105514526","0.5486735105514526","0.5486735105514526","0.5302239060401917","0.5302239060401917","0.5302239060401917","0.4755377769470215","0.4755377769470215","0.4755377769470215","0.49941784143447876","0.49941784143447876","0.49941784143447876","0.5421823263168335","0.5421823263168335","0.5421823263168335","0.6479846239089966","0.6479846239089966","0.6479846239089966","0.5735175013542175","0.5735175013542175","0.5735175013542175","0.5865871906280518","0.5865871906280518","0.5865871906280518","0.6110941171646118","0.6110941171646118","0.6110941171646118","0.5369861125946045","0.5369861125946045","0.5369861125946045","0.5657413005828857","0.5657413005828857","0.5657413005828857","0.6531022191047668","0.6531022191047668","0.6531022191047668","0.4950543940067291","0.4950543940067291","0.4950543940067291","0.5193175077438354","0.5193175077438354","0.5193175077438354","0.6232011914253235","0.6232011914253235","0.6232011914253235","0.47849786281585693","0.47849786281585693","0.47849786281585693","0.537209153175354","0.537209153175354","0.537209153175354","0.5821363925933838","0.5821363925933838","0.5821363925933838","0.5559804439544678","0.5559804439544678","0.5559804439544678"
"2880","0.6092609763145447","0.6092609763145447","0.6092609763145447","0.58836829662323","0.58836829662323","0.58836829662323","0.5502910017967224","0.5502910017967224","0.5502910017967224","0.671345055103302","0.671345055103302","0.671345055103302","0.5929175019264221","0.5929175019264221","0.5929175019264221","0.5438216924667358","0.5438216924667358","0.5438216924667358","0.6808884739875793","0.6808884739875793","0.6808884739875793","0.6548575162887573","0.6548575162887573","0.6548575162887573","0.6279580593109131","0.6279580593109131","0.6279580593109131","0.616251528263092","0.616251528263092","0.616251528263092","0.5771846771240234","0.5771846771240234","0.5771846771240234","0.5544657707214355","0.5544657707214355","0.5544657707214355","0.5283604264259338","0.5283604264259338","0.5283604264259338","0.47179776430130005","0.47179776430130005","0.47179776430130005","0.49458953738212585","0.49458953738212585","0.49458953738212585","0.5472050905227661","0.5472050905227661","0.5472050905227661","0.6428340673446655","0.6428340673446655","0.6428340673446655","0.5721189975738525","0.5721189975738525","0.5721189975738525","0.5821849703788757","0.5821849703788757","0.5821849703788757","0.6192874908447266","0.6192874908447266","0.6192874908447266","0.5356645584106445","0.5356645584106445","0.5356645584106445","0.5553210973739624","0.5553210973739624","0.5553210973739624","0.6603846549987793","0.6603846549987793","0.6603846549987793","0.4884169101715088","0.4884169101715088","0.4884169101715088","0.5147103667259216","0.5147103667259216","0.5147103667259216","0.6239066123962402","0.6239066123962402","0.6239066123962402","0.4777100086212158","0.4777100086212158","0.4777100086212158","0.5443213582038879","0.5443213582038879","0.5443213582038879","0.5823162794113159","0.5823162794113159","0.5823162794113159","0.56547611951828","0.56547611951828","0.56547611951828"
