"Step","12139481_240930_010246S30_UN128_CN128 - val_val_ref_lpips","12139481_240930_010246S30_UN128_CN128 - val_val_ref_lpips__MIN","12139481_240930_010246S30_UN128_CN128 - val_val_ref_lpips__MAX","12139557_240930_010100S20_UN128_CN128 - val_val_ref_lpips","12139557_240930_010100S20_UN128_CN128 - val_val_ref_lpips__MIN","12139557_240930_010100S20_UN128_CN128 - val_val_ref_lpips__MAX","12139552_240930_004322S10_UN128_CN128 - val_val_ref_lpips","12139552_240930_004322S10_UN128_CN128 - val_val_ref_lpips__MIN","12139552_240930_004322S10_UN128_CN128 - val_val_ref_lpips__MAX","12139539_240930_001813S30_UN128_CN128 - val_val_ref_lpips","12139539_240930_001813S30_UN128_CN128 - val_val_ref_lpips__MIN","12139539_240930_001813S30_UN128_CN128 - val_val_ref_lpips__MAX","12139537_240930_001549S10_UN128_CN128 - val_val_ref_lpips","12139537_240930_001549S10_UN128_CN128 - val_val_ref_lpips__MIN","12139537_240930_001549S10_UN128_CN128 - val_val_ref_lpips__MAX","12139531_240929_235839S30_UN128_CN128 - val_val_ref_lpips","12139531_240929_235839S30_UN128_CN128 - val_val_ref_lpips__MIN","12139531_240929_235839S30_UN128_CN128 - val_val_ref_lpips__MAX","12139530_240929_235839S20_UN128_CN128 - val_val_ref_lpips","12139530_240929_235839S20_UN128_CN128 - val_val_ref_lpips__MIN","12139530_240929_235839S20_UN128_CN128 - val_val_ref_lpips__MAX","12139529_240929_235239S10_UN128_CN128 - val_val_ref_lpips","12139529_240929_235239S10_UN128_CN128 - val_val_ref_lpips__MIN","12139529_240929_235239S10_UN128_CN128 - val_val_ref_lpips__MAX","12139523_240929_232850S30_UN128_CN128 - val_val_ref_lpips","12139523_240929_232850S30_UN128_CN128 - val_val_ref_lpips__MIN","12139523_240929_232850S30_UN128_CN128 - val_val_ref_lpips__MAX","12139522_240929_232403S20_UN128_CN128 - val_val_ref_lpips","12139522_240929_232403S20_UN128_CN128 - val_val_ref_lpips__MIN","12139522_240929_232403S20_UN128_CN128 - val_val_ref_lpips__MAX","12139521_240929_232338S10_UN128_CN128 - val_val_ref_lpips","12139521_240929_232338S10_UN128_CN128 - val_val_ref_lpips__MIN","12139521_240929_232338S10_UN128_CN128 - val_val_ref_lpips__MAX","12139517_240929_232222S30_UN128_CN128 - val_val_ref_lpips","12139517_240929_232222S30_UN128_CN128 - val_val_ref_lpips__MIN","12139517_240929_232222S30_UN128_CN128 - val_val_ref_lpips__MAX","12139516_240929_232149S20_UN128_CN128 - val_val_ref_lpips","12139516_240929_232149S20_UN128_CN128 - val_val_ref_lpips__MIN","12139516_240929_232149S20_UN128_CN128 - val_val_ref_lpips__MAX","12139515_240929_232133S10_UN128_CN128 - val_val_ref_lpips","12139515_240929_232133S10_UN128_CN128 - val_val_ref_lpips__MIN","12139515_240929_232133S10_UN128_CN128 - val_val_ref_lpips__MAX","12139491_240929_231730S10_UN128 - val_val_ref_lpips","12139491_240929_231730S10_UN128 - val_val_ref_lpips__MIN","12139491_240929_231730S10_UN128 - val_val_ref_lpips__MAX","12139492_240929_231730S20_UN128 - val_val_ref_lpips","12139492_240929_231730S20_UN128 - val_val_ref_lpips__MIN","12139492_240929_231730S20_UN128 - val_val_ref_lpips__MAX","12139487_240929_231736S30_UN128 - val_val_ref_lpips","12139487_240929_231736S30_UN128 - val_val_ref_lpips__MIN","12139487_240929_231736S30_UN128 - val_val_ref_lpips__MAX","12139485_240929_231732S10_UN128 - val_val_ref_lpips","12139485_240929_231732S10_UN128 - val_val_ref_lpips__MIN","12139485_240929_231732S10_UN128 - val_val_ref_lpips__MAX","12139497_240929_231734S10_UN128 - val_val_ref_lpips","12139497_240929_231734S10_UN128 - val_val_ref_lpips__MIN","12139497_240929_231734S10_UN128 - val_val_ref_lpips__MAX","12139498_240929_231734S20_UN128 - val_val_ref_lpips","12139498_240929_231734S20_UN128 - val_val_ref_lpips__MIN","12139498_240929_231734S20_UN128 - val_val_ref_lpips__MAX","12139486_240929_231732S20_UN128 - val_val_ref_lpips","12139486_240929_231732S20_UN128 - val_val_ref_lpips__MIN","12139486_240929_231732S20_UN128 - val_val_ref_lpips__MAX","12139499_240929_231732S30_UN128 - val_val_ref_lpips","12139499_240929_231732S30_UN128 - val_val_ref_lpips__MIN","12139499_240929_231732S30_UN128 - val_val_ref_lpips__MAX","12139504_240929_231707S20_UN128 - val_val_ref_lpips","12139504_240929_231707S20_UN128 - val_val_ref_lpips__MIN","12139504_240929_231707S20_UN128 - val_val_ref_lpips__MAX","12139505_240929_231707S30_UN128 - val_val_ref_lpips","12139505_240929_231707S30_UN128 - val_val_ref_lpips__MIN","12139505_240929_231707S30_UN128 - val_val_ref_lpips__MAX","12139503_240929_231707S10_UN128 - val_val_ref_lpips","12139503_240929_231707S10_UN128 - val_val_ref_lpips__MIN","12139503_240929_231707S10_UN128 - val_val_ref_lpips__MAX","12139510_240929_231705S20_UN128 - val_val_ref_lpips","12139510_240929_231705S20_UN128 - val_val_ref_lpips__MIN","12139510_240929_231705S20_UN128 - val_val_ref_lpips__MAX","12139509_240929_231705S10_UN128 - val_val_ref_lpips","12139509_240929_231705S10_UN128 - val_val_ref_lpips__MIN","12139509_240929_231705S10_UN128 - val_val_ref_lpips__MAX","12139511_240929_231657S30_UN128 - val_val_ref_lpips","12139511_240929_231657S30_UN128 - val_val_ref_lpips__MIN","12139511_240929_231657S30_UN128 - val_val_ref_lpips__MAX"
"3760","0.6044023633003235","0.6044023633003235","0.6044023633003235","0.583367109298706","0.583367109298706","0.583367109298706","0.5538393259048462","0.5538393259048462","0.5538393259048462","0.6848849058151245","0.6848849058151245","0.6848849058151245","0.5532597303390503","0.5532597303390503","0.5532597303390503","0.7068254351615906","0.7068254351615906","0.7068254351615906","0.685407280921936","0.685407280921936","0.685407280921936","0.642947793006897","0.642947793006897","0.642947793006897","0.6217250823974609","0.6217250823974609","0.6217250823974609","0.5960623621940613","0.5960623621940613","0.5960623621940613","0.5548424124717712","0.5548424124717712","0.5548424124717712","0.5574823021888733","0.5574823021888733","0.5574823021888733","0.5067375302314758","0.5067375302314758","0.5067375302314758","0.47833341360092163","0.47833341360092163","0.47833341360092163","0.5467004776000977","0.5467004776000977","0.5467004776000977","0.5757058262825012","0.5757058262825012","0.5757058262825012","0.5367678999900818","0.5367678999900818","0.5367678999900818","0.47948676347732544","0.47948676347732544","0.47948676347732544","0.6342442631721497","0.6342442631721497","0.6342442631721497","0.675918459892273","0.675918459892273","0.675918459892273","0.5011718273162842","0.5011718273162842","0.5011718273162842","0.7165015935897827","0.7165015935897827","0.7165015935897827","0.5996675491333008","0.5996675491333008","0.5996675491333008","0.651980996131897","0.651980996131897","0.651980996131897","0.5453576445579529","0.5453576445579529","0.5453576445579529","0.5686101317405701","0.5686101317405701","0.5686101317405701","0.5470544099807739","0.5470544099807739","0.5470544099807739","0.598709225654602","0.598709225654602","0.598709225654602"
"3840","0.6129294633865356","0.6129294633865356","0.6129294633865356","0.5917295813560486","0.5917295813560486","0.5917295813560486","0.5525044202804565","0.5525044202804565","0.5525044202804565","0.6967614889144897","0.6967614889144897","0.6967614889144897","0.554985523223877","0.554985523223877","0.554985523223877","0.704163670539856","0.704163670539856","0.704163670539856","0.6945840120315552","0.6945840120315552","0.6945840120315552","0.6386093497276306","0.6386093497276306","0.6386093497276306","0.6474491357803345","0.6474491357803345","0.6474491357803345","0.582680344581604","0.582680344581604","0.582680344581604","0.5589231252670288","0.5589231252670288","0.5589231252670288","0.5687093734741211","0.5687093734741211","0.5687093734741211","0.5010212659835815","0.5010212659835815","0.5010212659835815","0.479729026556015","0.479729026556015","0.479729026556015","0.550153374671936","0.550153374671936","0.550153374671936","0.5721119046211243","0.5721119046211243","0.5721119046211243","0.5371536016464233","0.5371536016464233","0.5371536016464233","0.4808816909790039","0.4808816909790039","0.4808816909790039","0.6329156756401062","0.6329156756401062","0.6329156756401062","0.6830923557281494","0.6830923557281494","0.6830923557281494","0.4924498498439789","0.4924498498439789","0.4924498498439789","0.7003187537193298","0.7003187537193298","0.7003187537193298","0.6026123762130737","0.6026123762130737","0.6026123762130737","0.6630232930183411","0.6630232930183411","0.6630232930183411","0.5445753931999207","0.5445753931999207","0.5445753931999207","0.5736215114593506","0.5736215114593506","0.5736215114593506","0.5489117503166199","0.5489117503166199","0.5489117503166199","0.6030689477920532","0.6030689477920532","0.6030689477920532"
"3920","0.6121943593025208","0.6121943593025208","0.6121943593025208","0.5979418754577637","0.5979418754577637","0.5979418754577637","0.5500712394714355","0.5500712394714355","0.5500712394714355","0.7048490047454834","0.7048490047454834","0.7048490047454834","0.5523537397384644","0.5523537397384644","0.5523537397384644","0.7095471620559692","0.7095471620559692","0.7095471620559692","0.6907463073730469","0.6907463073730469","0.6907463073730469","0.642924964427948","0.642924964427948","0.642924964427948","0.6286587119102478","0.6286587119102478","0.6286587119102478","0.6035805344581604","0.6035805344581604","0.6035805344581604","0.5549182295799255","0.5549182295799255","0.5549182295799255","0.5598885416984558","0.5598885416984558","0.5598885416984558","0.5099201202392578","0.5099201202392578","0.5099201202392578","0.47694694995880127","0.47694694995880127","0.47694694995880127","0.5517547130584717","0.5517547130584717","0.5517547130584717","0.5885663628578186","0.5885663628578186","0.5885663628578186","0.5433058738708496","0.5433058738708496","0.5433058738708496","0.4803594946861267","0.4803594946861267","0.4803594946861267","0.6355577707290649","0.6355577707290649","0.6355577707290649","0.6795721650123596","0.6795721650123596","0.6795721650123596","0.4974927306175232","0.4974927306175232","0.4974927306175232","0.7119477987289429","0.7119477987289429","0.7119477987289429","0.6211022734642029","0.6211022734642029","0.6211022734642029","0.6655860543251038","0.6655860543251038","0.6655860543251038","0.542138934135437","0.542138934135437","0.542138934135437","0.5775976777076721","0.5775976777076721","0.5775976777076721","0.5442325472831726","0.5442325472831726","0.5442325472831726","0.5948141813278198","0.5948141813278198","0.5948141813278198"
"4000","0.6071823835372925","0.6071823835372925","0.6071823835372925","0.5951277017593384","0.5951277017593384","0.5951277017593384","0.5552548766136169","0.5552548766136169","0.5552548766136169","0.7028972506523132","0.7028972506523132","0.7028972506523132","0.5595399141311646","0.5595399141311646","0.5595399141311646","0.7024495601654053","0.7024495601654053","0.7024495601654053","0.7006939053535461","0.7006939053535461","0.7006939053535461","0.6430296897888184","0.6430296897888184","0.6430296897888184","0.6346359252929688","0.6346359252929688","0.6346359252929688","0.5954989194869995","0.5954989194869995","0.5954989194869995","0.5551154017448425","0.5551154017448425","0.5551154017448425","0.5649096369743347","0.5649096369743347","0.5649096369743347","0.5099497437477112","0.5099497437477112","0.5099497437477112","0.47393158078193665","0.47393158078193665","0.47393158078193665","0.5485692620277405","0.5485692620277405","0.5485692620277405","0.5810347199440002","0.5810347199440002","0.5810347199440002","0.5402699708938599","0.5402699708938599","0.5402699708938599","0.47713327407836914","0.47713327407836914","0.47713327407836914","0.6376510262489319","0.6376510262489319","0.6376510262489319","0.6839559674263","0.6839559674263","0.6839559674263","0.4978703260421753","0.4978703260421753","0.4978703260421753","0.7039259672164917","0.7039259672164917","0.7039259672164917","0.6066086292266846","0.6066086292266846","0.6066086292266846","0.6768006086349487","0.6768006086349487","0.6768006086349487","0.5473259091377258","0.5473259091377258","0.5473259091377258","0.5836410522460938","0.5836410522460938","0.5836410522460938","0.5454837679862976","0.5454837679862976","0.5454837679862976","0.5997807383537292","0.5997807383537292","0.5997807383537292"
"4080","0.6124769449234009","0.6124769449234009","0.6124769449234009","0.6043065190315247","0.6043065190315247","0.6043065190315247","0.5494953393936157","0.5494953393936157","0.5494953393936157","0.7010577917098999","0.7010577917098999","0.7010577917098999","0.5650566816329956","0.5650566816329956","0.5650566816329956","0.7062645554542542","0.7062645554542542","0.7062645554542542","0.6987881064414978","0.6987881064414978","0.6987881064414978","0.6425735354423523","0.6425735354423523","0.6425735354423523","0.6285165548324585","0.6285165548324585","0.6285165548324585","0.597387433052063","0.597387433052063","0.597387433052063","0.5587982535362244","0.5587982535362244","0.5587982535362244","0.5521445274353027","0.5521445274353027","0.5521445274353027","0.5112443566322327","0.5112443566322327","0.5112443566322327","0.4781823456287384","0.4781823456287384","0.4781823456287384","0.5535849928855896","0.5535849928855896","0.5535849928855896","0.5873473882675171","0.5873473882675171","0.5873473882675171","0.5325838327407837","0.5325838327407837","0.5325838327407837","0.4753904342651367","0.4753904342651367","0.4753904342651367","0.6382051110267639","0.6382051110267639","0.6382051110267639","0.6803686618804932","0.6803686618804932","0.6803686618804932","0.5005931258201599","0.5005931258201599","0.5005931258201599","0.7070952653884888","0.7070952653884888","0.7070952653884888","0.6131423711776733","0.6131423711776733","0.6131423711776733","0.6634188890457153","0.6634188890457153","0.6634188890457153","0.5557640194892883","0.5557640194892883","0.5557640194892883","0.5838942527770996","0.5838942527770996","0.5838942527770996","0.5405001044273376","0.5405001044273376","0.5405001044273376","0.597655177116394","0.597655177116394","0.597655177116394"
"4160","0.6117457747459412","0.6117457747459412","0.6117457747459412","0.5897434949874878","0.5897434949874878","0.5897434949874878","0.5522411465644836","0.5522411465644836","0.5522411465644836","0.7067981958389282","0.7067981958389282","0.7067981958389282","0.554611086845398","0.554611086845398","0.554611086845398","0.7067879438400269","0.7067879438400269","0.7067879438400269","0.6941363215446472","0.6941363215446472","0.6941363215446472","0.6403445601463318","0.6403445601463318","0.6403445601463318","0.6467779874801636","0.6467779874801636","0.6467779874801636","0.593444287776947","0.593444287776947","0.593444287776947","0.5575516819953918","0.5575516819953918","0.5575516819953918","0.5471310615539551","0.5471310615539551","0.5471310615539551","0.5098661184310913","0.5098661184310913","0.5098661184310913","0.4805566370487213","0.4805566370487213","0.4805566370487213","0.5536901950836182","0.5536901950836182","0.5536901950836182","0.5849434733390808","0.5849434733390808","0.5849434733390808","0.5256948471069336","0.5256948471069336","0.5256948471069336","0.47724074125289917","0.47724074125289917","0.47724074125289917","0.6336670517921448","0.6336670517921448","0.6336670517921448","0.6873142123222351","0.6873142123222351","0.6873142123222351","0.49672627449035645","0.49672627449035645","0.49672627449035645","0.7212992906570435","0.7212992906570435","0.7212992906570435","0.6229202151298523","0.6229202151298523","0.6229202151298523","0.6696047186851501","0.6696047186851501","0.6696047186851501","0.5435843467712402","0.5435843467712402","0.5435843467712402","0.5791476964950562","0.5791476964950562","0.5791476964950562","0.5438702702522278","0.5438702702522278","0.5438702702522278","0.5849300026893616","0.5849300026893616","0.5849300026893616"
"4240","0.6281650066375732","0.6281650066375732","0.6281650066375732","0.5863776206970215","0.5863776206970215","0.5863776206970215","0.5531671643257141","0.5531671643257141","0.5531671643257141","0.6962953805923462","0.6962953805923462","0.6962953805923462","0.5641826391220093","0.5641826391220093","0.5641826391220093","0.7218878269195557","0.7218878269195557","0.7218878269195557","0.6996455192565918","0.6996455192565918","0.6996455192565918","0.6434521675109863","0.6434521675109863","0.6434521675109863","0.660025417804718","0.660025417804718","0.660025417804718","0.6008123159408569","0.6008123159408569","0.6008123159408569","0.5534196496009827","0.5534196496009827","0.5534196496009827","0.5737395882606506","0.5737395882606506","0.5737395882606506","0.5109934210777283","0.5109934210777283","0.5109934210777283","0.4788844883441925","0.4788844883441925","0.4788844883441925","0.5487060546875","0.5487060546875","0.5487060546875","0.5863293409347534","0.5863293409347534","0.5863293409347534","0.5470361113548279","0.5470361113548279","0.5470361113548279","0.4770665764808655","0.4770665764808655","0.4770665764808655","0.6383007764816284","0.6383007764816284","0.6383007764816284","0.6883485913276672","0.6883485913276672","0.6883485913276672","0.49656620621681213","0.49656620621681213","0.49656620621681213","0.7297323346138","0.7297323346138","0.7297323346138","0.6131734251976013","0.6131734251976013","0.6131734251976013","0.6691093444824219","0.6691093444824219","0.6691093444824219","0.5513743162155151","0.5513743162155151","0.5513743162155151","0.5728660821914673","0.5728660821914673","0.5728660821914673","0.5445213317871094","0.5445213317871094","0.5445213317871094","0.6093020439147949","0.6093020439147949","0.6093020439147949"
"4320","0.6318535208702087","0.6318535208702087","0.6318535208702087","0.5965799689292908","0.5965799689292908","0.5965799689292908","0.5556779503822327","0.5556779503822327","0.5556779503822327","0.7102561593055725","0.7102561593055725","0.7102561593055725","0.5594356656074524","0.5594356656074524","0.5594356656074524","0.7069814801216125","0.7069814801216125","0.7069814801216125","0.698659360408783","0.698659360408783","0.698659360408783","0.6462879180908203","0.6462879180908203","0.6462879180908203","0.6677463054656982","0.6677463054656982","0.6677463054656982","0.6066370010375977","0.6066370010375977","0.6066370010375977","0.5603777170181274","0.5603777170181274","0.5603777170181274","0.5694275498390198","0.5694275498390198","0.5694275498390198","0.5157332420349121","0.5157332420349121","0.5157332420349121","0.4783133566379547","0.4783133566379547","0.4783133566379547","0.5533881187438965","0.5533881187438965","0.5533881187438965","0.5869653820991516","0.5869653820991516","0.5869653820991516","0.5403866171836853","0.5403866171836853","0.5403866171836853","0.4789910912513733","0.4789910912513733","0.4789910912513733","0.6436532735824585","0.6436532735824585","0.6436532735824585","0.6833721399307251","0.6833721399307251","0.6833721399307251","0.5033836364746094","0.5033836364746094","0.5033836364746094","0.7234417796134949","0.7234417796134949","0.7234417796134949","0.6224477887153625","0.6224477887153625","0.6224477887153625","0.6797679662704468","0.6797679662704468","0.6797679662704468","0.5491907000541687","0.5491907000541687","0.5491907000541687","0.5781895518302917","0.5781895518302917","0.5781895518302917","0.5457611083984375","0.5457611083984375","0.5457611083984375","0.6042127013206482","0.6042127013206482","0.6042127013206482"
"4400","0.6151191592216492","0.6151191592216492","0.6151191592216492","0.5892239212989807","0.5892239212989807","0.5892239212989807","0.5570669770240784","0.5570669770240784","0.5570669770240784","0.7027378678321838","0.7027378678321838","0.7027378678321838","0.5608543753623962","0.5608543753623962","0.5608543753623962","0.7199341654777527","0.7199341654777527","0.7199341654777527","0.700965940952301","0.700965940952301","0.700965940952301","0.6411293148994446","0.6411293148994446","0.6411293148994446","0.6473872065544128","0.6473872065544128","0.6473872065544128","0.6053977012634277","0.6053977012634277","0.6053977012634277","0.5536269545555115","0.5536269545555115","0.5536269545555115","0.5580692887306213","0.5580692887306213","0.5580692887306213","0.5107919573783875","0.5107919573783875","0.5107919573783875","0.47635406255722046","0.47635406255722046","0.47635406255722046","0.5471261739730835","0.5471261739730835","0.5471261739730835","0.5898923277854919","0.5898923277854919","0.5898923277854919","0.5372306704521179","0.5372306704521179","0.5372306704521179","0.47883692383766174","0.47883692383766174","0.47883692383766174","0.6371124982833862","0.6371124982833862","0.6371124982833862","0.6849863529205322","0.6849863529205322","0.6849863529205322","0.4962629973888397","0.4962629973888397","0.4962629973888397","0.7293387055397034","0.7293387055397034","0.7293387055397034","0.6169687509536743","0.6169687509536743","0.6169687509536743","0.6665135025978088","0.6665135025978088","0.6665135025978088","0.5515397191047668","0.5515397191047668","0.5515397191047668","0.5778512358665466","0.5778512358665466","0.5778512358665466","0.5489972829818726","0.5489972829818726","0.5489972829818726","0.5950704216957092","0.5950704216957092","0.5950704216957092"
"4480","0.6261662840843201","0.6261662840843201","0.6261662840843201","0.6002532839775085","0.6002532839775085","0.6002532839775085","0.5572420358657837","0.5572420358657837","0.5572420358657837","0.7050329446792603","0.7050329446792603","0.7050329446792603","0.564151406288147","0.564151406288147","0.564151406288147","0.7171529531478882","0.7171529531478882","0.7171529531478882","0.7001140117645264","0.7001140117645264","0.7001140117645264","0.636658787727356","0.636658787727356","0.636658787727356","0.6538056135177612","0.6538056135177612","0.6538056135177612","0.6043098568916321","0.6043098568916321","0.6043098568916321","0.5582005381584167","0.5582005381584167","0.5582005381584167","0.5579816102981567","0.5579816102981567","0.5579816102981567","0.5165207386016846","0.5165207386016846","0.5165207386016846","0.47489383816719055","0.47489383816719055","0.47489383816719055","0.551522433757782","0.551522433757782","0.551522433757782","0.5889607071876526","0.5889607071876526","0.5889607071876526","0.5312433838844299","0.5312433838844299","0.5312433838844299","0.4778062105178833","0.4778062105178833","0.4778062105178833","0.6371010541915894","0.6371010541915894","0.6371010541915894","0.6804185509681702","0.6804185509681702","0.6804185509681702","0.5022007822990417","0.5022007822990417","0.5022007822990417","0.7241322994232178","0.7241322994232178","0.7241322994232178","0.614684522151947","0.614684522151947","0.614684522151947","0.6756401062011719","0.6756401062011719","0.6756401062011719","0.5529194474220276","0.5529194474220276","0.5529194474220276","0.5807614922523499","0.5807614922523499","0.5807614922523499","0.54965740442276","0.54965740442276","0.54965740442276","0.6046544909477234","0.6046544909477234","0.6046544909477234"
"4560","0.6311815977096558","0.6311815977096558","0.6311815977096558","0.6071693897247314","0.6071693897247314","0.6071693897247314","0.5557811856269836","0.5557811856269836","0.5557811856269836","0.7134333252906799","0.7134333252906799","0.7134333252906799","0.5672266483306885","0.5672266483306885","0.5672266483306885","0.739419162273407","0.739419162273407","0.739419162273407","0.6955500841140747","0.6955500841140747","0.6955500841140747","0.6366045475006104","0.6366045475006104","0.6366045475006104","0.6845086812973022","0.6845086812973022","0.6845086812973022","0.6121962070465088","0.6121962070465088","0.6121962070465088","0.5579567551612854","0.5579567551612854","0.5579567551612854","0.5851396918296814","0.5851396918296814","0.5851396918296814","0.5123758316040039","0.5123758316040039","0.5123758316040039","0.47637563943862915","0.47637563943862915","0.47637563943862915","0.5513924956321716","0.5513924956321716","0.5513924956321716","0.5903719067573547","0.5903719067573547","0.5903719067573547","0.5512202978134155","0.5512202978134155","0.5512202978134155","0.47888046503067017","0.47888046503067017","0.47888046503067017","0.6380259394645691","0.6380259394645691","0.6380259394645691","0.6799218654632568","0.6799218654632568","0.6799218654632568","0.5055382251739502","0.5055382251739502","0.5055382251739502","0.7310382127761841","0.7310382127761841","0.7310382127761841","0.6132506132125854","0.6132506132125854","0.6132506132125854","0.6823644638061523","0.6823644638061523","0.6823644638061523","0.556398868560791","0.556398868560791","0.556398868560791","0.5880320072174072","0.5880320072174072","0.5880320072174072","0.5457538366317749","0.5457538366317749","0.5457538366317749","0.6102408170700073","0.6102408170700073","0.6102408170700073"
"4640","0.6338234543800354","0.6338234543800354","0.6338234543800354","0.589654803276062","0.589654803276062","0.589654803276062","0.5542888641357422","0.5542888641357422","0.5542888641357422","0.7188646793365479","0.7188646793365479","0.7188646793365479","0.5609464049339294","0.5609464049339294","0.5609464049339294","0.7053396701812744","0.7053396701812744","0.7053396701812744","0.7021805644035339","0.7021805644035339","0.7021805644035339","0.6464074850082397","0.6464074850082397","0.6464074850082397","0.6737145781517029","0.6737145781517029","0.6737145781517029","0.6067782044410706","0.6067782044410706","0.6067782044410706","0.5621509552001953","0.5621509552001953","0.5621509552001953","0.5721652507781982","0.5721652507781982","0.5721652507781982","0.5167557597160339","0.5167557597160339","0.5167557597160339","0.48482632637023926","0.48482632637023926","0.48482632637023926","0.5539051294326782","0.5539051294326782","0.5539051294326782","0.5880357027053833","0.5880357027053833","0.5880357027053833","0.5395663976669312","0.5395663976669312","0.5395663976669312","0.48291105031967163","0.48291105031967163","0.48291105031967163","0.6466827392578125","0.6466827392578125","0.6466827392578125","0.6832354068756104","0.6832354068756104","0.6832354068756104","0.5042626857757568","0.5042626857757568","0.5042626857757568","0.7166703939437866","0.7166703939437866","0.7166703939437866","0.6167538166046143","0.6167538166046143","0.6167538166046143","0.6654796600341797","0.6654796600341797","0.6654796600341797","0.5538748502731323","0.5538748502731323","0.5538748502731323","0.5834478139877319","0.5834478139877319","0.5834478139877319","0.5463604927062988","0.5463604927062988","0.5463604927062988","0.6112103462219238","0.6112103462219238","0.6112103462219238"
"4720","0.6210074424743652","0.6210074424743652","0.6210074424743652","0.5945500731468201","0.5945500731468201","0.5945500731468201","0.550632119178772","0.550632119178772","0.550632119178772","0.7095044255256653","0.7095044255256653","0.7095044255256653","0.5633833408355713","0.5633833408355713","0.5633833408355713","0.7055102586746216","0.7055102586746216","0.7055102586746216","0.6990330815315247","0.6990330815315247","0.6990330815315247","0.6428709030151367","0.6428709030151367","0.6428709030151367","0.6432960629463196","0.6432960629463196","0.6432960629463196","0.6130949258804321","0.6130949258804321","0.6130949258804321","0.5566295981407166","0.5566295981407166","0.5566295981407166","0.5547688603401184","0.5547688603401184","0.5547688603401184","0.5174573659896851","0.5174573659896851","0.5174573659896851","0.48046088218688965","0.48046088218688965","0.48046088218688965","0.5498641133308411","0.5498641133308411","0.5498641133308411","0.5890404582023621","0.5890404582023621","0.5890404582023621","0.532432496547699","0.532432496547699","0.532432496547699","0.4796014428138733","0.4796014428138733","0.4796014428138733","0.6426597833633423","0.6426597833633423","0.6426597833633423","0.6852861642837524","0.6852861642837524","0.6852861642837524","0.5050588846206665","0.5050588846206665","0.5050588846206665","0.7180073261260986","0.7180073261260986","0.7180073261260986","0.6317781209945679","0.6317781209945679","0.6317781209945679","0.6744896173477173","0.6744896173477173","0.6744896173477173","0.5507456660270691","0.5507456660270691","0.5507456660270691","0.5801830291748047","0.5801830291748047","0.5801830291748047","0.5418077707290649","0.5418077707290649","0.5418077707290649","0.6030765771865845","0.6030765771865845","0.6030765771865845"
"4800","0.6142757534980774","0.6142757534980774","0.6142757534980774","0.5881773829460144","0.5881773829460144","0.5881773829460144","0.5585026741027832","0.5585026741027832","0.5585026741027832","0.7232338190078735","0.7232338190078735","0.7232338190078735","0.5723786354064941","0.5723786354064941","0.5723786354064941","0.7222707867622375","0.7222707867622375","0.7222707867622375","0.7042446136474609","0.7042446136474609","0.7042446136474609","0.6477571725845337","0.6477571725845337","0.6477571725845337","0.6802796721458435","0.6802796721458435","0.6802796721458435","0.5951794981956482","0.5951794981956482","0.5951794981956482","0.5588277578353882","0.5588277578353882","0.5588277578353882","0.576572060585022","0.576572060585022","0.576572060585022","0.5155888795852661","0.5155888795852661","0.5155888795852661","0.4811221957206726","0.4811221957206726","0.4811221957206726","0.5563780665397644","0.5563780665397644","0.5563780665397644","0.5838826894760132","0.5838826894760132","0.5838826894760132","0.5548015236854553","0.5548015236854553","0.5548015236854553","0.4799755811691284","0.4799755811691284","0.4799755811691284","0.6433168649673462","0.6433168649673462","0.6433168649673462","0.6826179623603821","0.6826179623603821","0.6826179623603821","0.5002761483192444","0.5002761483192444","0.5002761483192444","0.7354219555854797","0.7354219555854797","0.7354219555854797","0.6199944615364075","0.6199944615364075","0.6199944615364075","0.682003378868103","0.682003378868103","0.682003378868103","0.5601373314857483","0.5601373314857483","0.5601373314857483","0.5684024095535278","0.5684024095535278","0.5684024095535278","0.5469038486480713","0.5469038486480713","0.5469038486480713","0.6070147156715393","0.6070147156715393","0.6070147156715393"
