"Step","12139546_240930_003147S30_UN4_CN4 - val_ssim","12139546_240930_003147S30_UN4_CN4 - val_ssim__MIN","12139546_240930_003147S30_UN4_CN4 - val_ssim__MAX","12139541_240930_002145S20_UN4_CN4 - val_ssim","12139541_240930_002145S20_UN4_CN4 - val_ssim__MIN","12139541_240930_002145S20_UN4_CN4 - val_ssim__MAX","12139540_240930_001906S10_UN4_CN4 - val_ssim","12139540_240930_001906S10_UN4_CN4 - val_ssim__MIN","12139540_240930_001906S10_UN4_CN4 - val_ssim__MAX","12139536_240930_001525S30_UN4_CN4 - val_ssim","12139536_240930_001525S30_UN4_CN4 - val_ssim__MIN","12139536_240930_001525S30_UN4_CN4 - val_ssim__MAX","12139535_240930_000850S20_UN4_CN4 - val_ssim","12139535_240930_000850S20_UN4_CN4 - val_ssim__MIN","12139535_240930_000850S20_UN4_CN4 - val_ssim__MAX","12139532_240930_000449S10_UN4_CN4 - val_ssim","12139532_240930_000449S10_UN4_CN4 - val_ssim__MIN","12139532_240930_000449S10_UN4_CN4 - val_ssim__MAX","12139528_240929_235208S30_UN4_CN4 - val_ssim","12139528_240929_235208S30_UN4_CN4 - val_ssim__MIN","12139528_240929_235208S30_UN4_CN4 - val_ssim__MAX","12139525_240929_232947S20_UN4_CN4 - val_ssim","12139525_240929_232947S20_UN4_CN4 - val_ssim__MIN","12139525_240929_232947S20_UN4_CN4 - val_ssim__MAX","12139524_240929_232850S10_UN4_CN4 - val_ssim","12139524_240929_232850S10_UN4_CN4 - val_ssim__MIN","12139524_240929_232850S10_UN4_CN4 - val_ssim__MAX","12139520_240929_232302S30_UN4_CN4 - val_ssim","12139520_240929_232302S30_UN4_CN4 - val_ssim__MIN","12139520_240929_232302S30_UN4_CN4 - val_ssim__MAX","12139519_240929_232250S20_UN4_CN4 - val_ssim","12139519_240929_232250S20_UN4_CN4 - val_ssim__MIN","12139519_240929_232250S20_UN4_CN4 - val_ssim__MAX","12139518_240929_232231S10_UN4_CN4 - val_ssim","12139518_240929_232231S10_UN4_CN4 - val_ssim__MIN","12139518_240929_232231S10_UN4_CN4 - val_ssim__MAX","12139514_240929_232129S30_UN4_CN4 - val_ssim","12139514_240929_232129S30_UN4_CN4 - val_ssim__MIN","12139514_240929_232129S30_UN4_CN4 - val_ssim__MAX","12139512_240929_232056S10_UN4_CN4 - val_ssim","12139512_240929_232056S10_UN4_CN4 - val_ssim__MIN","12139512_240929_232056S10_UN4_CN4 - val_ssim__MAX","12139513_240929_232052S20_UN4_CN4 - val_ssim","12139513_240929_232052S20_UN4_CN4 - val_ssim__MIN","12139513_240929_232052S20_UN4_CN4 - val_ssim__MAX","12139488_240929_231736S10_UN4 - val_ssim","12139488_240929_231736S10_UN4 - val_ssim__MIN","12139488_240929_231736S10_UN4 - val_ssim__MAX","12139495_240929_231734S20_UN4 - val_ssim","12139495_240929_231734S20_UN4 - val_ssim__MIN","12139495_240929_231734S20_UN4 - val_ssim__MAX","12139501_240929_231732S20_UN4 - val_ssim","12139501_240929_231732S20_UN4 - val_ssim__MIN","12139501_240929_231732S20_UN4 - val_ssim__MAX","12139490_240929_231736S30_UN4 - val_ssim","12139490_240929_231736S30_UN4 - val_ssim__MIN","12139490_240929_231736S30_UN4 - val_ssim__MAX","12139502_240929_231732S30_UN4 - val_ssim","12139502_240929_231732S30_UN4 - val_ssim__MIN","12139502_240929_231732S30_UN4 - val_ssim__MAX","12139500_240929_231732S10_UN4 - val_ssim","12139500_240929_231732S10_UN4 - val_ssim__MIN","12139500_240929_231732S10_UN4 - val_ssim__MAX","12139489_240929_231736S20_UN4 - val_ssim","12139489_240929_231736S20_UN4 - val_ssim__MIN","12139489_240929_231736S20_UN4 - val_ssim__MAX","12139496_240929_231736S30_UN4 - val_ssim","12139496_240929_231736S30_UN4 - val_ssim__MIN","12139496_240929_231736S30_UN4 - val_ssim__MAX","12139483_240929_231732S20_UN4 - val_ssim","12139483_240929_231732S20_UN4 - val_ssim__MIN","12139483_240929_231732S20_UN4 - val_ssim__MAX","12139484_240929_231732S30_UN4 - val_ssim","12139484_240929_231732S30_UN4 - val_ssim__MIN","12139484_240929_231732S30_UN4 - val_ssim__MAX","12139494_240929_231730S10_UN4 - val_ssim","12139494_240929_231730S10_UN4 - val_ssim__MIN","12139494_240929_231730S10_UN4 - val_ssim__MAX","12139482_240929_231728S10_UN4 - val_ssim","12139482_240929_231728S10_UN4 - val_ssim__MIN","12139482_240929_231728S10_UN4 - val_ssim__MAX","12139506_240929_231707S10_UN4 - val_ssim","12139506_240929_231707S10_UN4 - val_ssim__MIN","12139506_240929_231707S10_UN4 - val_ssim__MAX","12139508_240929_231705S30_UN4 - val_ssim","12139508_240929_231705S30_UN4 - val_ssim__MIN","12139508_240929_231705S30_UN4 - val_ssim__MAX","12139507_240929_231705S20_UN4 - val_ssim","12139507_240929_231705S20_UN4 - val_ssim__MIN","12139507_240929_231705S20_UN4 - val_ssim__MAX"
"3040","0.6846224665641785","0.6846224665641785","0.6846224665641785","0.7170523405075073","0.7170523405075073","0.7170523405075073","0.7546426653862","0.7546426653862","0.7546426653862","0.6412133574485779","0.6412133574485779","0.6412133574485779","0.6670974493026733","0.6670974493026733","0.6670974493026733","0.7096173167228699","0.7096173167228699","0.7096173167228699","0.8008057475090027","0.8008057475090027","0.8008057475090027","0.8269063234329224","0.8269063234329224","0.8269063234329224","0.8544958829879761","0.8544958829879761","0.8544958829879761","0.711223304271698","0.711223304271698","0.711223304271698","0.7438861131668091","0.7438861131668091","0.7438861131668091","0.7798393368721008","0.7798393368721008","0.7798393368721008","0.6529093384742737","0.6529093384742737","0.6529093384742737","0.7263263463973999","0.7263263463973999","0.7263263463973999","0.6862342953681946","0.6862342953681946","0.6862342953681946","0.7614933252334595","0.7614933252334595","0.7614933252334595","0.8023070096969604","0.8023070096969604","0.8023070096969604","0.6391998529434204","0.6391998529434204","0.6391998529434204","0.6793323755264282","0.6793323755264282","0.6793323755264282","0.611466109752655","0.611466109752655","0.611466109752655","0.6915591359138489","0.6915591359138489","0.6915591359138489","0.7157371640205383","0.7157371640205383","0.7157371640205383","0.769933819770813","0.769933819770813","0.769933819770813","0.6629902124404907","0.6629902124404907","0.6629902124404907","0.6294823884963989","0.6294823884963989","0.6294823884963989","0.8380093574523926","0.8380093574523926","0.8380093574523926","0.7115346193313599","0.7115346193313599","0.7115346193313599","0.7353407144546509","0.7353407144546509","0.7353407144546509","0.6565890312194824","0.6565890312194824","0.6565890312194824","0.6915806531906128","0.6915806531906128","0.6915806531906128"
"3120","0.6869598627090454","0.6869598627090454","0.6869598627090454","0.716229259967804","0.716229259967804","0.716229259967804","0.7555271983146667","0.7555271983146667","0.7555271983146667","0.6406984329223633","0.6406984329223633","0.6406984329223633","0.6717514395713806","0.6717514395713806","0.6717514395713806","0.7097538709640503","0.7097538709640503","0.7097538709640503","0.8047746419906616","0.8047746419906616","0.8047746419906616","0.8268961906433105","0.8268961906433105","0.8268961906433105","0.8543016314506531","0.8543016314506531","0.8543016314506531","0.7135387063026428","0.7135387063026428","0.7135387063026428","0.742407500743866","0.742407500743866","0.742407500743866","0.7808772921562195","0.7808772921562195","0.7808772921562195","0.653445839881897","0.653445839881897","0.653445839881897","0.72491854429245","0.72491854429245","0.72491854429245","0.6853007078170776","0.6853007078170776","0.6853007078170776","0.7623611688613892","0.7623611688613892","0.7623611688613892","0.8013831377029419","0.8013831377029419","0.8013831377029419","0.6424150466918945","0.6424150466918945","0.6424150466918945","0.6808562874794006","0.6808562874794006","0.6808562874794006","0.6116863489151001","0.6116863489151001","0.6116863489151001","0.6914463639259338","0.6914463639259338","0.6914463639259338","0.7134819030761719","0.7134819030761719","0.7134819030761719","0.7722309827804565","0.7722309827804565","0.7722309827804565","0.6621304750442505","0.6621304750442505","0.6621304750442505","0.6297050714492798","0.6297050714492798","0.6297050714492798","0.8379511833190918","0.8379511833190918","0.8379511833190918","0.7105046510696411","0.7105046510696411","0.7105046510696411","0.7364147901535034","0.7364147901535034","0.7364147901535034","0.6577043533325195","0.6577043533325195","0.6577043533325195","0.6896405816078186","0.6896405816078186","0.6896405816078186"
"3200","0.6845458149909973","0.6845458149909973","0.6845458149909973","0.7162443995475769","0.7162443995475769","0.7162443995475769","0.7545650601387024","0.7545650601387024","0.7545650601387024","0.6411451101303101","0.6411451101303101","0.6411451101303101","0.6711640954017639","0.6711640954017639","0.6711640954017639","0.7089788913726807","0.7089788913726807","0.7089788913726807","0.8066889047622681","0.8066889047622681","0.8066889047622681","0.8276804089546204","0.8276804089546204","0.8276804089546204","0.8550307154655457","0.8550307154655457","0.8550307154655457","0.7170584797859192","0.7170584797859192","0.7170584797859192","0.7457645535469055","0.7457645535469055","0.7457645535469055","0.7797926068305969","0.7797926068305969","0.7797926068305969","0.6543939113616943","0.6543939113616943","0.6543939113616943","0.7252821922302246","0.7252821922302246","0.7252821922302246","0.6861053109169006","0.6861053109169006","0.6861053109169006","0.7621365785598755","0.7621365785598755","0.7621365785598755","0.8007302284240723","0.8007302284240723","0.8007302284240723","0.6399640440940857","0.6399640440940857","0.6399640440940857","0.6828522682189941","0.6828522682189941","0.6828522682189941","0.6125497221946716","0.6125497221946716","0.6125497221946716","0.6911307573318481","0.6911307573318481","0.6911307573318481","0.7169350385665894","0.7169350385665894","0.7169350385665894","0.7740668654441833","0.7740668654441833","0.7740668654441833","0.6622602343559265","0.6622602343559265","0.6622602343559265","0.631151556968689","0.631151556968689","0.631151556968689","0.8390706777572632","0.8390706777572632","0.8390706777572632","0.7107352018356323","0.7107352018356323","0.7107352018356323","0.7358894348144531","0.7358894348144531","0.7358894348144531","0.6580047011375427","0.6580047011375427","0.6580047011375427","0.6905432939529419","0.6905432939529419","0.6905432939529419"
"3280","0.6871803402900696","0.6871803402900696","0.6871803402900696","0.7165385484695435","0.7165385484695435","0.7165385484695435","0.7546584010124207","0.7546584010124207","0.7546584010124207","0.6415163278579712","0.6415163278579712","0.6415163278579712","0.6713746190071106","0.6713746190071106","0.6713746190071106","0.7113993167877197","0.7113993167877197","0.7113993167877197","0.8031259775161743","0.8031259775161743","0.8031259775161743","0.8274878263473511","0.8274878263473511","0.8274878263473511","0.8561517596244812","0.8561517596244812","0.8561517596244812","0.7157610654830933","0.7157610654830933","0.7157610654830933","0.7452750205993652","0.7452750205993652","0.7452750205993652","0.7807838320732117","0.7807838320732117","0.7807838320732117","0.6548774838447571","0.6548774838447571","0.6548774838447571","0.7253524661064148","0.7253524661064148","0.7253524661064148","0.6862215995788574","0.6862215995788574","0.6862215995788574","0.7622942328453064","0.7622942328453064","0.7622942328453064","0.8022658228874207","0.8022658228874207","0.8022658228874207","0.6404589414596558","0.6404589414596558","0.6404589414596558","0.6847548484802246","0.6847548484802246","0.6847548484802246","0.612622082233429","0.612622082233429","0.612622082233429","0.6926339864730835","0.6926339864730835","0.6926339864730835","0.7163699865341187","0.7163699865341187","0.7163699865341187","0.7735515832901001","0.7735515832901001","0.7735515832901001","0.6635842323303223","0.6635842323303223","0.6635842323303223","0.6294783353805542","0.6294783353805542","0.6294783353805542","0.8397736549377441","0.8397736549377441","0.8397736549377441","0.7117606997489929","0.7117606997489929","0.7117606997489929","0.7361211180686951","0.7361211180686951","0.7361211180686951","0.6578055024147034","0.6578055024147034","0.6578055024147034","0.690523624420166","0.690523624420166","0.690523624420166"
"3360","0.6873369216918945","0.6873369216918945","0.6873369216918945","0.7171337008476257","0.7171337008476257","0.7171337008476257","0.7558470964431763","0.7558470964431763","0.7558470964431763","0.6404517889022827","0.6404517889022827","0.6404517889022827","0.6721831560134888","0.6721831560134888","0.6721831560134888","0.7112557888031006","0.7112557888031006","0.7112557888031006","0.8041269183158875","0.8041269183158875","0.8041269183158875","0.8284459114074707","0.8284459114074707","0.8284459114074707","0.8553592562675476","0.8553592562675476","0.8553592562675476","0.7154597043991089","0.7154597043991089","0.7154597043991089","0.7444514036178589","0.7444514036178589","0.7444514036178589","0.7812582850456238","0.7812582850456238","0.7812582850456238","0.6567323207855225","0.6567323207855225","0.6567323207855225","0.7258895635604858","0.7258895635604858","0.7258895635604858","0.6873244047164917","0.6873244047164917","0.6873244047164917","0.7621976137161255","0.7621976137161255","0.7621976137161255","0.8014417886734009","0.8014417886734009","0.8014417886734009","0.6417506337165833","0.6417506337165833","0.6417506337165833","0.6829346418380737","0.6829346418380737","0.6829346418380737","0.6099607944488525","0.6099607944488525","0.6099607944488525","0.6913589239120483","0.6913589239120483","0.6913589239120483","0.7174357175827026","0.7174357175827026","0.7174357175827026","0.7726195454597473","0.7726195454597473","0.7726195454597473","0.6649273037910461","0.6649273037910461","0.6649273037910461","0.6316972970962524","0.6316972970962524","0.6316972970962524","0.83985835313797","0.83985835313797","0.83985835313797","0.7115818858146667","0.7115818858146667","0.7115818858146667","0.735586941242218","0.735586941242218","0.735586941242218","0.6570678949356079","0.6570678949356079","0.6570678949356079","0.6903944611549377","0.6903944611549377","0.6903944611549377"
"3440","0.6870783567428589","0.6870783567428589","0.6870783567428589","0.7158151865005493","0.7158151865005493","0.7158151865005493","0.7560070157051086","0.7560070157051086","0.7560070157051086","0.6435133814811707","0.6435133814811707","0.6435133814811707","0.6735167503356934","0.6735167503356934","0.6735167503356934","0.711426854133606","0.711426854133606","0.711426854133606","0.8062465786933899","0.8062465786933899","0.8062465786933899","0.8289910554885864","0.8289910554885864","0.8289910554885864","0.8544285893440247","0.8544285893440247","0.8544285893440247","0.7155946493148804","0.7155946493148804","0.7155946493148804","0.7459012866020203","0.7459012866020203","0.7459012866020203","0.7814270853996277","0.7814270853996277","0.7814270853996277","0.6548143625259399","0.6548143625259399","0.6548143625259399","0.72516930103302","0.72516930103302","0.72516930103302","0.687285304069519","0.687285304069519","0.687285304069519","0.7621694803237915","0.7621694803237915","0.7621694803237915","0.8032253980636597","0.8032253980636597","0.8032253980636597","0.6418307423591614","0.6418307423591614","0.6418307423591614","0.6838644742965698","0.6838644742965698","0.6838644742965698","0.61388099193573","0.61388099193573","0.61388099193573","0.6918920278549194","0.6918920278549194","0.6918920278549194","0.7143909335136414","0.7143909335136414","0.7143909335136414","0.775516927242279","0.775516927242279","0.775516927242279","0.6652235388755798","0.6652235388755798","0.6652235388755798","0.630196750164032","0.630196750164032","0.630196750164032","0.8384813070297241","0.8384813070297241","0.8384813070297241","0.7109732031822205","0.7109732031822205","0.7109732031822205","0.7367296814918518","0.7367296814918518","0.7367296814918518","0.6594864130020142","0.6594864130020142","0.6594864130020142","0.689996600151062","0.689996600151062","0.689996600151062"
"3520","0.6899462938308716","0.6899462938308716","0.6899462938308716","0.7186241745948792","0.7186241745948792","0.7186241745948792","0.7564263939857483","0.7564263939857483","0.7564263939857483","0.6431711912155151","0.6431711912155151","0.6431711912155151","0.6716047525405884","0.6716047525405884","0.6716047525405884","0.7107886075973511","0.7107886075973511","0.7107886075973511","0.8071138262748718","0.8071138262748718","0.8071138262748718","0.8307045698165894","0.8307045698165894","0.8307045698165894","0.8565056920051575","0.8565056920051575","0.8565056920051575","0.7179353833198547","0.7179353833198547","0.7179353833198547","0.746688723564148","0.746688723564148","0.746688723564148","0.7830122113227844","0.7830122113227844","0.7830122113227844","0.6551379561424255","0.6551379561424255","0.6551379561424255","0.7273000478744507","0.7273000478744507","0.7273000478744507","0.6876552700996399","0.6876552700996399","0.6876552700996399","0.7634848952293396","0.7634848952293396","0.7634848952293396","0.804408848285675","0.804408848285675","0.804408848285675","0.6406875848770142","0.6406875848770142","0.6406875848770142","0.6854287385940552","0.6854287385940552","0.6854287385940552","0.612923264503479","0.612923264503479","0.612923264503479","0.6911791563034058","0.6911791563034058","0.6911791563034058","0.7171169519424438","0.7171169519424438","0.7171169519424438","0.7751617431640625","0.7751617431640625","0.7751617431640625","0.6642948985099792","0.6642948985099792","0.6642948985099792","0.6327869892120361","0.6327869892120361","0.6327869892120361","0.8406143188476562","0.8406143188476562","0.8406143188476562","0.7128561735153198","0.7128561735153198","0.7128561735153198","0.7370384931564331","0.7370384931564331","0.7370384931564331","0.6616376042366028","0.6616376042366028","0.6616376042366028","0.6916011571884155","0.6916011571884155","0.6916011571884155"
"3600","0.6909881234169006","0.6909881234169006","0.6909881234169006","0.719659149646759","0.719659149646759","0.719659149646759","0.7573614716529846","0.7573614716529846","0.7573614716529846","0.6453384160995483","0.6453384160995483","0.6453384160995483","0.6758778691291809","0.6758778691291809","0.6758778691291809","0.7113736271858215","0.7113736271858215","0.7113736271858215","0.8082462549209595","0.8082462549209595","0.8082462549209595","0.8282234072685242","0.8282234072685242","0.8282234072685242","0.8561170697212219","0.8561170697212219","0.8561170697212219","0.7187602519989014","0.7187602519989014","0.7187602519989014","0.7476208209991455","0.7476208209991455","0.7476208209991455","0.7813833951950073","0.7813833951950073","0.7813833951950073","0.6583240628242493","0.6583240628242493","0.6583240628242493","0.7258722186088562","0.7258722186088562","0.7258722186088562","0.6885755658149719","0.6885755658149719","0.6885755658149719","0.7614936828613281","0.7614936828613281","0.7614936828613281","0.8018953204154968","0.8018953204154968","0.8018953204154968","0.6448430418968201","0.6448430418968201","0.6448430418968201","0.6837083101272583","0.6837083101272583","0.6837083101272583","0.6145715713500977","0.6145715713500977","0.6145715713500977","0.6914331316947937","0.6914331316947937","0.6914331316947937","0.7173017859458923","0.7173017859458923","0.7173017859458923","0.7761688232421875","0.7761688232421875","0.7761688232421875","0.6648986339569092","0.6648986339569092","0.6648986339569092","0.6326108574867249","0.6326108574867249","0.6326108574867249","0.8398963809013367","0.8398963809013367","0.8398963809013367","0.7107418775558472","0.7107418775558472","0.7107418775558472","0.7376656532287598","0.7376656532287598","0.7376656532287598","0.6599602103233337","0.6599602103233337","0.6599602103233337","0.6917039155960083","0.6917039155960083","0.6917039155960083"
"3680","0.6900173425674438","0.6900173425674438","0.6900173425674438","0.7200348973274231","0.7200348973274231","0.7200348973274231","0.7573197484016418","0.7573197484016418","0.7573197484016418","0.6470723748207092","0.6470723748207092","0.6470723748207092","0.6765698790550232","0.6765698790550232","0.6765698790550232","0.7109278440475464","0.7109278440475464","0.7109278440475464","0.8084037899971008","0.8084037899971008","0.8084037899971008","0.8310086131095886","0.8310086131095886","0.8310086131095886","0.8565866351127625","0.8565866351127625","0.8565866351127625","0.716691255569458","0.716691255569458","0.716691255569458","0.7470887303352356","0.7470887303352356","0.7470887303352356","0.7831112742424011","0.7831112742424011","0.7831112742424011","0.6605006456375122","0.6605006456375122","0.6605006456375122","0.7287002205848694","0.7287002205848694","0.7287002205848694","0.6927458047866821","0.6927458047866821","0.6927458047866821","0.7630952596664429","0.7630952596664429","0.7630952596664429","0.8037062883377075","0.8037062883377075","0.8037062883377075","0.644551694393158","0.644551694393158","0.644551694393158","0.6835723519325256","0.6835723519325256","0.6835723519325256","0.6176097989082336","0.6176097989082336","0.6176097989082336","0.6921124458312988","0.6921124458312988","0.6921124458312988","0.717029869556427","0.717029869556427","0.717029869556427","0.7758803367614746","0.7758803367614746","0.7758803367614746","0.6681779623031616","0.6681779623031616","0.6681779623031616","0.6344440579414368","0.6344440579414368","0.6344440579414368","0.8391863107681274","0.8391863107681274","0.8391863107681274","0.7127531170845032","0.7127531170845032","0.7127531170845032","0.7375541925430298","0.7375541925430298","0.7375541925430298","0.6608989238739014","0.6608989238739014","0.6608989238739014","0.6924887299537659","0.6924887299537659","0.6924887299537659"
"3760","0.6922188997268677","0.6922188997268677","0.6922188997268677","0.7172508835792542","0.7172508835792542","0.7172508835792542","0.7574663758277893","0.7574663758277893","0.7574663758277893","0.6456781625747681","0.6456781625747681","0.6456781625747681","0.6757329702377319","0.6757329702377319","0.6757329702377319","0.7124070525169373","0.7124070525169373","0.7124070525169373","0.8084800839424133","0.8084800839424133","0.8084800839424133","0.8290273547172546","0.8290273547172546","0.8290273547172546","0.8584588766098022","0.8584588766098022","0.8584588766098022","0.7190351486206055","0.7190351486206055","0.7190351486206055","0.7471001744270325","0.7471001744270325","0.7471001744270325","0.7819802761077881","0.7819802761077881","0.7819802761077881","0.6603448987007141","0.6603448987007141","0.6603448987007141","0.7285281419754028","0.7285281419754028","0.7285281419754028","0.6907176375389099","0.6907176375389099","0.6907176375389099","0.7627509832382202","0.7627509832382202","0.7627509832382202","0.8038654327392578","0.8038654327392578","0.8038654327392578","0.6445803046226501","0.6445803046226501","0.6445803046226501","0.6866973638534546","0.6866973638534546","0.6866973638534546","0.6157722473144531","0.6157722473144531","0.6157722473144531","0.6922026872634888","0.6922026872634888","0.6922026872634888","0.7147289514541626","0.7147289514541626","0.7147289514541626","0.7762032747268677","0.7762032747268677","0.7762032747268677","0.6661657094955444","0.6661657094955444","0.6661657094955444","0.6344518661499023","0.6344518661499023","0.6344518661499023","0.839831531047821","0.839831531047821","0.839831531047821","0.7126039862632751","0.7126039862632751","0.7126039862632751","0.7374616265296936","0.7374616265296936","0.7374616265296936","0.661105751991272","0.661105751991272","0.661105751991272","0.6911541223526001","0.6911541223526001","0.6911541223526001"
"3840","0.6896465420722961","0.6896465420722961","0.6896465420722961","0.7203499674797058","0.7203499674797058","0.7203499674797058","0.7575380206108093","0.7575380206108093","0.7575380206108093","0.646925151348114","0.646925151348114","0.646925151348114","0.6762909293174744","0.6762909293174744","0.6762909293174744","0.7145713567733765","0.7145713567733765","0.7145713567733765","0.8082286715507507","0.8082286715507507","0.8082286715507507","0.8297691345214844","0.8297691345214844","0.8297691345214844","0.857276439666748","0.857276439666748","0.857276439666748","0.7184001803398132","0.7184001803398132","0.7184001803398132","0.7503431439399719","0.7503431439399719","0.7503431439399719","0.7820499539375305","0.7820499539375305","0.7820499539375305","0.6581053137779236","0.6581053137779236","0.6581053137779236","0.7291361093521118","0.7291361093521118","0.7291361093521118","0.6906722187995911","0.6906722187995911","0.6906722187995911","0.7622750997543335","0.7622750997543335","0.7622750997543335","0.804823100566864","0.804823100566864","0.804823100566864","0.644943118095398","0.644943118095398","0.644943118095398","0.6846908330917358","0.6846908330917358","0.6846908330917358","0.6156538724899292","0.6156538724899292","0.6156538724899292","0.6942400336265564","0.6942400336265564","0.6942400336265564","0.7186363339424133","0.7186363339424133","0.7186363339424133","0.7766081094741821","0.7766081094741821","0.7766081094741821","0.6653027534484863","0.6653027534484863","0.6653027534484863","0.634583592414856","0.634583592414856","0.634583592414856","0.8410905003547668","0.8410905003547668","0.8410905003547668","0.7128500938415527","0.7128500938415527","0.7128500938415527","0.7378478646278381","0.7378478646278381","0.7378478646278381","0.6608373522758484","0.6608373522758484","0.6608373522758484","0.6933466196060181","0.6933466196060181","0.6933466196060181"
"3920","0.6876967549324036","0.6876967549324036","0.6876967549324036","0.7198250889778137","0.7198250889778137","0.7198250889778137","0.7587783932685852","0.7587783932685852","0.7587783932685852","0.6467277407646179","0.6467277407646179","0.6467277407646179","0.6759433746337891","0.6759433746337891","0.6759433746337891","0.7127467393875122","0.7127467393875122","0.7127467393875122","0.8079730868339539","0.8079730868339539","0.8079730868339539","0.8324050903320312","0.8324050903320312","0.8324050903320312","0.8568965792655945","0.8568965792655945","0.8568965792655945","0.7163928747177124","0.7163928747177124","0.7163928747177124","0.7487462162971497","0.7487462162971497","0.7487462162971497","0.7832344770431519","0.7832344770431519","0.7832344770431519","0.6597574949264526","0.6597574949264526","0.6597574949264526","0.7288698554039001","0.7288698554039001","0.7288698554039001","0.6906905770301819","0.6906905770301819","0.6906905770301819","0.7627231478691101","0.7627231478691101","0.7627231478691101","0.8052188158035278","0.8052188158035278","0.8052188158035278","0.6454786658287048","0.6454786658287048","0.6454786658287048","0.6862658858299255","0.6862658858299255","0.6862658858299255","0.6164664030075073","0.6164664030075073","0.6164664030075073","0.6927614808082581","0.6927614808082581","0.6927614808082581","0.7177119851112366","0.7177119851112366","0.7177119851112366","0.7783409953117371","0.7783409953117371","0.7783409953117371","0.665925145149231","0.665925145149231","0.665925145149231","0.6340157985687256","0.6340157985687256","0.6340157985687256","0.8399469256401062","0.8399469256401062","0.8399469256401062","0.7137211561203003","0.7137211561203003","0.7137211561203003","0.7387329936027527","0.7387329936027527","0.7387329936027527","0.6604090332984924","0.6604090332984924","0.6604090332984924","0.6938134431838989","0.6938134431838989","0.6938134431838989"
"4000","0.6915344595909119","0.6915344595909119","0.6915344595909119","0.7215934991836548","0.7215934991836548","0.7215934991836548","0.7564082741737366","0.7564082741737366","0.7564082741737366","0.6478267908096313","0.6478267908096313","0.6478267908096313","0.673948347568512","0.673948347568512","0.673948347568512","0.7128095030784607","0.7128095030784607","0.7128095030784607","0.8089102506637573","0.8089102506637573","0.8089102506637573","0.8311837911605835","0.8311837911605835","0.8311837911605835","0.8577939867973328","0.8577939867973328","0.8577939867973328","0.7196374535560608","0.7196374535560608","0.7196374535560608","0.7488322257995605","0.7488322257995605","0.7488322257995605","0.7826105356216431","0.7826105356216431","0.7826105356216431","0.6611298322677612","0.6611298322677612","0.6611298322677612","0.7301633954048157","0.7301633954048157","0.7301633954048157","0.692338228225708","0.692338228225708","0.692338228225708","0.7630378007888794","0.7630378007888794","0.7630378007888794","0.8027219772338867","0.8027219772338867","0.8027219772338867","0.6451503038406372","0.6451503038406372","0.6451503038406372","0.6833060383796692","0.6833060383796692","0.6833060383796692","0.6176977753639221","0.6176977753639221","0.6176977753639221","0.6931683421134949","0.6931683421134949","0.6931683421134949","0.7184711694717407","0.7184711694717407","0.7184711694717407","0.7775115966796875","0.7775115966796875","0.7775115966796875","0.6670488715171814","0.6670488715171814","0.6670488715171814","0.6336768865585327","0.6336768865585327","0.6336768865585327","0.8406170010566711","0.8406170010566711","0.8406170010566711","0.7128616571426392","0.7128616571426392","0.7128616571426392","0.7372313737869263","0.7372313737869263","0.7372313737869263","0.6613596081733704","0.6613596081733704","0.6613596081733704","0.6936710476875305","0.6936710476875305","0.6936710476875305"
"4080","0.692846417427063","0.692846417427063","0.692846417427063","0.7212679982185364","0.7212679982185364","0.7212679982185364","0.7597896456718445","0.7597896456718445","0.7597896456718445","0.6495522260665894","0.6495522260665894","0.6495522260665894","0.6783887147903442","0.6783887147903442","0.6783887147903442","0.7152062058448792","0.7152062058448792","0.7152062058448792","0.809075653553009","0.809075653553009","0.809075653553009","0.8344378471374512","0.8344378471374512","0.8344378471374512","0.8581607937812805","0.8581607937812805","0.8581607937812805","0.7211011052131653","0.7211011052131653","0.7211011052131653","0.749090850353241","0.749090850353241","0.749090850353241","0.7856679558753967","0.7856679558753967","0.7856679558753967","0.6622372269630432","0.6622372269630432","0.6622372269630432","0.7297344207763672","0.7297344207763672","0.7297344207763672","0.6929315328598022","0.6929315328598022","0.6929315328598022","0.7654735445976257","0.7654735445976257","0.7654735445976257","0.8081125020980835","0.8081125020980835","0.8081125020980835","0.6478583812713623","0.6478583812713623","0.6478583812713623","0.6874209642410278","0.6874209642410278","0.6874209642410278","0.6176155805587769","0.6176155805587769","0.6176155805587769","0.6941022872924805","0.6941022872924805","0.6941022872924805","0.7188242673873901","0.7188242673873901","0.7188242673873901","0.7784525156021118","0.7784525156021118","0.7784525156021118","0.6681755185127258","0.6681755185127258","0.6681755185127258","0.6355645656585693","0.6355645656585693","0.6355645656585693","0.8417513966560364","0.8417513966560364","0.8417513966560364","0.7134580612182617","0.7134580612182617","0.7134580612182617","0.7391513586044312","0.7391513586044312","0.7391513586044312","0.6627037525177002","0.6627037525177002","0.6627037525177002","0.6946778297424316","0.6946778297424316","0.6946778297424316"
