"Step","12139546_240930_003147S30_UN4_CN4 - val_val_ref_ssim","12139546_240930_003147S30_UN4_CN4 - val_val_ref_ssim__MIN","12139546_240930_003147S30_UN4_CN4 - val_val_ref_ssim__MAX","12139541_240930_002145S20_UN4_CN4 - val_val_ref_ssim","12139541_240930_002145S20_UN4_CN4 - val_val_ref_ssim__MIN","12139541_240930_002145S20_UN4_CN4 - val_val_ref_ssim__MAX","12139540_240930_001906S10_UN4_CN4 - val_val_ref_ssim","12139540_240930_001906S10_UN4_CN4 - val_val_ref_ssim__MIN","12139540_240930_001906S10_UN4_CN4 - val_val_ref_ssim__MAX","12139536_240930_001525S30_UN4_CN4 - val_val_ref_ssim","12139536_240930_001525S30_UN4_CN4 - val_val_ref_ssim__MIN","12139536_240930_001525S30_UN4_CN4 - val_val_ref_ssim__MAX","12139535_240930_000850S20_UN4_CN4 - val_val_ref_ssim","12139535_240930_000850S20_UN4_CN4 - val_val_ref_ssim__MIN","12139535_240930_000850S20_UN4_CN4 - val_val_ref_ssim__MAX","12139532_240930_000449S10_UN4_CN4 - val_val_ref_ssim","12139532_240930_000449S10_UN4_CN4 - val_val_ref_ssim__MIN","12139532_240930_000449S10_UN4_CN4 - val_val_ref_ssim__MAX","12139528_240929_235208S30_UN4_CN4 - val_val_ref_ssim","12139528_240929_235208S30_UN4_CN4 - val_val_ref_ssim__MIN","12139528_240929_235208S30_UN4_CN4 - val_val_ref_ssim__MAX","12139525_240929_232947S20_UN4_CN4 - val_val_ref_ssim","12139525_240929_232947S20_UN4_CN4 - val_val_ref_ssim__MIN","12139525_240929_232947S20_UN4_CN4 - val_val_ref_ssim__MAX","12139524_240929_232850S10_UN4_CN4 - val_val_ref_ssim","12139524_240929_232850S10_UN4_CN4 - val_val_ref_ssim__MIN","12139524_240929_232850S10_UN4_CN4 - val_val_ref_ssim__MAX","12139520_240929_232302S30_UN4_CN4 - val_val_ref_ssim","12139520_240929_232302S30_UN4_CN4 - val_val_ref_ssim__MIN","12139520_240929_232302S30_UN4_CN4 - val_val_ref_ssim__MAX","12139519_240929_232250S20_UN4_CN4 - val_val_ref_ssim","12139519_240929_232250S20_UN4_CN4 - val_val_ref_ssim__MIN","12139519_240929_232250S20_UN4_CN4 - val_val_ref_ssim__MAX","12139518_240929_232231S10_UN4_CN4 - val_val_ref_ssim","12139518_240929_232231S10_UN4_CN4 - val_val_ref_ssim__MIN","12139518_240929_232231S10_UN4_CN4 - val_val_ref_ssim__MAX","12139514_240929_232129S30_UN4_CN4 - val_val_ref_ssim","12139514_240929_232129S30_UN4_CN4 - val_val_ref_ssim__MIN","12139514_240929_232129S30_UN4_CN4 - val_val_ref_ssim__MAX","12139512_240929_232056S10_UN4_CN4 - val_val_ref_ssim","12139512_240929_232056S10_UN4_CN4 - val_val_ref_ssim__MIN","12139512_240929_232056S10_UN4_CN4 - val_val_ref_ssim__MAX","12139513_240929_232052S20_UN4_CN4 - val_val_ref_ssim","12139513_240929_232052S20_UN4_CN4 - val_val_ref_ssim__MIN","12139513_240929_232052S20_UN4_CN4 - val_val_ref_ssim__MAX","12139488_240929_231736S10_UN4 - val_val_ref_ssim","12139488_240929_231736S10_UN4 - val_val_ref_ssim__MIN","12139488_240929_231736S10_UN4 - val_val_ref_ssim__MAX","12139495_240929_231734S20_UN4 - val_val_ref_ssim","12139495_240929_231734S20_UN4 - val_val_ref_ssim__MIN","12139495_240929_231734S20_UN4 - val_val_ref_ssim__MAX","12139501_240929_231732S20_UN4 - val_val_ref_ssim","12139501_240929_231732S20_UN4 - val_val_ref_ssim__MIN","12139501_240929_231732S20_UN4 - val_val_ref_ssim__MAX","12139490_240929_231736S30_UN4 - val_val_ref_ssim","12139490_240929_231736S30_UN4 - val_val_ref_ssim__MIN","12139490_240929_231736S30_UN4 - val_val_ref_ssim__MAX","12139502_240929_231732S30_UN4 - val_val_ref_ssim","12139502_240929_231732S30_UN4 - val_val_ref_ssim__MIN","12139502_240929_231732S30_UN4 - val_val_ref_ssim__MAX","12139500_240929_231732S10_UN4 - val_val_ref_ssim","12139500_240929_231732S10_UN4 - val_val_ref_ssim__MIN","12139500_240929_231732S10_UN4 - val_val_ref_ssim__MAX","12139489_240929_231736S20_UN4 - val_val_ref_ssim","12139489_240929_231736S20_UN4 - val_val_ref_ssim__MIN","12139489_240929_231736S20_UN4 - val_val_ref_ssim__MAX","12139496_240929_231736S30_UN4 - val_val_ref_ssim","12139496_240929_231736S30_UN4 - val_val_ref_ssim__MIN","12139496_240929_231736S30_UN4 - val_val_ref_ssim__MAX","12139483_240929_231732S20_UN4 - val_val_ref_ssim","12139483_240929_231732S20_UN4 - val_val_ref_ssim__MIN","12139483_240929_231732S20_UN4 - val_val_ref_ssim__MAX","12139484_240929_231732S30_UN4 - val_val_ref_ssim","12139484_240929_231732S30_UN4 - val_val_ref_ssim__MIN","12139484_240929_231732S30_UN4 - val_val_ref_ssim__MAX","12139494_240929_231730S10_UN4 - val_val_ref_ssim","12139494_240929_231730S10_UN4 - val_val_ref_ssim__MIN","12139494_240929_231730S10_UN4 - val_val_ref_ssim__MAX","12139482_240929_231728S10_UN4 - val_val_ref_ssim","12139482_240929_231728S10_UN4 - val_val_ref_ssim__MIN","12139482_240929_231728S10_UN4 - val_val_ref_ssim__MAX","12139506_240929_231707S10_UN4 - val_val_ref_ssim","12139506_240929_231707S10_UN4 - val_val_ref_ssim__MIN","12139506_240929_231707S10_UN4 - val_val_ref_ssim__MAX","12139508_240929_231705S30_UN4 - val_val_ref_ssim","12139508_240929_231705S30_UN4 - val_val_ref_ssim__MIN","12139508_240929_231705S30_UN4 - val_val_ref_ssim__MAX","12139507_240929_231705S20_UN4 - val_val_ref_ssim","12139507_240929_231705S20_UN4 - val_val_ref_ssim__MIN","12139507_240929_231705S20_UN4 - val_val_ref_ssim__MAX"
"3680","0.6286102533340454","0.6286102533340454","0.6286102533340454","0.6376281380653381","0.6376281380653381","0.6376281380653381","0.6334649920463562","0.6334649920463562","0.6334649920463562","0.651573896408081","0.651573896408081","0.651573896408081","0.6492201089859009","0.6492201089859009","0.6492201089859009","0.6374091506004333","0.6374091506004333","0.6374091506004333","0.4767639636993408","0.4767639636993408","0.4767639636993408","0.47112736105918884","0.47112736105918884","0.47112736105918884","0.4660373330116272","0.4660373330116272","0.4660373330116272","0.467916339635849","0.467916339635849","0.467916339635849","0.45861583948135376","0.45861583948135376","0.45861583948135376","0.44386178255081177","0.44386178255081177","0.44386178255081177","0.6726527214050293","0.6726527214050293","0.6726527214050293","0.6666308641433716","0.6666308641433716","0.6666308641433716","0.6729184985160828","0.6729184985160828","0.6729184985160828","0.43515846133232117","0.43515846133232117","0.43515846133232117","0.4670153558254242","0.4670153558254242","0.4670153558254242","0.642605721950531","0.642605721950531","0.642605721950531","0.4480990469455719","0.4480990469455719","0.4480990469455719","0.6453509330749512","0.6453509330749512","0.6453509330749512","0.6295807957649231","0.6295807957649231","0.6295807957649231","0.4449266791343689","0.4449266791343689","0.4449266791343689","0.46874427795410156","0.46874427795410156","0.46874427795410156","0.6698087453842163","0.6698087453842163","0.6698087453842163","0.6689212322235107","0.6689212322235107","0.6689212322235107","0.46174657344818115","0.46174657344818115","0.46174657344818115","0.6641387939453125","0.6641387939453125","0.6641387939453125","0.6322322487831116","0.6322322487831116","0.6322322487831116","0.6281336545944214","0.6281336545944214","0.6281336545944214","0.6337249279022217","0.6337249279022217","0.6337249279022217"
"3760","0.6330289244651794","0.6330289244651794","0.6330289244651794","0.6357803344726562","0.6357803344726562","0.6357803344726562","0.6350537538528442","0.6350537538528442","0.6350537538528442","0.6441038250923157","0.6441038250923157","0.6441038250923157","0.6459400653839111","0.6459400653839111","0.6459400653839111","0.6405045986175537","0.6405045986175537","0.6405045986175537","0.47830212116241455","0.47830212116241455","0.47830212116241455","0.4691586196422577","0.4691586196422577","0.4691586196422577","0.46552222967147827","0.46552222967147827","0.46552222967147827","0.46435269713401794","0.46435269713401794","0.46435269713401794","0.45445775985717773","0.45445775985717773","0.45445775985717773","0.4465807378292084","0.4465807378292084","0.4465807378292084","0.6658797860145569","0.6658797860145569","0.6658797860145569","0.6695500016212463","0.6695500016212463","0.6695500016212463","0.6710484027862549","0.6710484027862549","0.6710484027862549","0.43771907687187195","0.43771907687187195","0.43771907687187195","0.46445152163505554","0.46445152163505554","0.46445152163505554","0.6393256187438965","0.6393256187438965","0.6393256187438965","0.44590458273887634","0.44590458273887634","0.44590458273887634","0.6390160918235779","0.6390160918235779","0.6390160918235779","0.6331003904342651","0.6331003904342651","0.6331003904342651","0.4402168095111847","0.4402168095111847","0.4402168095111847","0.47316715121269226","0.47316715121269226","0.47316715121269226","0.6687207221984863","0.6687207221984863","0.6687207221984863","0.6658799052238464","0.6658799052238464","0.6658799052238464","0.4618734121322632","0.4618734121322632","0.4618734121322632","0.6667436361312866","0.6667436361312866","0.6667436361312866","0.6349588632583618","0.6349588632583618","0.6349588632583618","0.628412127494812","0.628412127494812","0.628412127494812","0.6304681897163391","0.6304681897163391","0.6304681897163391"
"3840","0.636341392993927","0.636341392993927","0.636341392993927","0.6383548974990845","0.6383548974990845","0.6383548974990845","0.6341913342475891","0.6341913342475891","0.6341913342475891","0.6450226902961731","0.6450226902961731","0.6450226902961731","0.646186888217926","0.646186888217926","0.646186888217926","0.6364326477050781","0.6364326477050781","0.6364326477050781","0.478231817483902","0.478231817483902","0.478231817483902","0.4728173315525055","0.4728173315525055","0.4728173315525055","0.4656774401664734","0.4656774401664734","0.4656774401664734","0.46384698152542114","0.46384698152542114","0.46384698152542114","0.4614214599132538","0.4614214599132538","0.4614214599132538","0.4468376338481903","0.4468376338481903","0.4468376338481903","0.6647242307662964","0.6647242307662964","0.6647242307662964","0.6680865287780762","0.6680865287780762","0.6680865287780762","0.6722590923309326","0.6722590923309326","0.6722590923309326","0.4382561147212982","0.4382561147212982","0.4382561147212982","0.4691391587257385","0.4691391587257385","0.4691391587257385","0.6396796107292175","0.6396796107292175","0.6396796107292175","0.44878849387168884","0.44878849387168884","0.44878849387168884","0.6421195268630981","0.6421195268630981","0.6421195268630981","0.62969571352005","0.62969571352005","0.62969571352005","0.44634732604026794","0.44634732604026794","0.44634732604026794","0.47170135378837585","0.47170135378837585","0.47170135378837585","0.6714200973510742","0.6714200973510742","0.6714200973510742","0.6621679663658142","0.6621679663658142","0.6621679663658142","0.46259716153144836","0.46259716153144836","0.46259716153144836","0.6649470925331116","0.6649470925331116","0.6649470925331116","0.6317129731178284","0.6317129731178284","0.6317129731178284","0.6324421763420105","0.6324421763420105","0.6324421763420105","0.6358038783073425","0.6358038783073425","0.6358038783073425"
"3920","0.628131628036499","0.628131628036499","0.628131628036499","0.6365659832954407","0.6365659832954407","0.6365659832954407","0.6335352659225464","0.6335352659225464","0.6335352659225464","0.6461266279220581","0.6461266279220581","0.6461266279220581","0.6436542868614197","0.6436542868614197","0.6436542868614197","0.6369999647140503","0.6369999647140503","0.6369999647140503","0.4779069125652313","0.4779069125652313","0.4779069125652313","0.4704618453979492","0.4704618453979492","0.4704618453979492","0.465609610080719","0.465609610080719","0.465609610080719","0.46506035327911377","0.46506035327911377","0.46506035327911377","0.4603252112865448","0.4603252112865448","0.4603252112865448","0.4482786953449249","0.4482786953449249","0.4482786953449249","0.6632049083709717","0.6632049083709717","0.6632049083709717","0.6686220169067383","0.6686220169067383","0.6686220169067383","0.6761960387229919","0.6761960387229919","0.6761960387229919","0.43951722979545593","0.43951722979545593","0.43951722979545593","0.46542319655418396","0.46542319655418396","0.46542319655418396","0.6398534774780273","0.6398534774780273","0.6398534774780273","0.4461066424846649","0.4461066424846649","0.4461066424846649","0.6409484148025513","0.6409484148025513","0.6409484148025513","0.6304209232330322","0.6304209232330322","0.6304209232330322","0.4452550411224365","0.4452550411224365","0.4452550411224365","0.4684256613254547","0.4684256613254547","0.4684256613254547","0.670809268951416","0.670809268951416","0.670809268951416","0.6619268655776978","0.6619268655776978","0.6619268655776978","0.46133434772491455","0.46133434772491455","0.46133434772491455","0.6655481457710266","0.6655481457710266","0.6655481457710266","0.6328064799308777","0.6328064799308777","0.6328064799308777","0.6278650760650635","0.6278650760650635","0.6278650760650635","0.6327128410339355","0.6327128410339355","0.6327128410339355"
"4000","0.6341836452484131","0.6341836452484131","0.6341836452484131","0.6389536261558533","0.6389536261558533","0.6389536261558533","0.6336524486541748","0.6336524486541748","0.6336524486541748","0.6458135843276978","0.6458135843276978","0.6458135843276978","0.6435984969139099","0.6435984969139099","0.6435984969139099","0.6392526626586914","0.6392526626586914","0.6392526626586914","0.4786223769187927","0.4786223769187927","0.4786223769187927","0.47136223316192627","0.47136223316192627","0.47136223316192627","0.46740812063217163","0.46740812063217163","0.46740812063217163","0.46125319600105286","0.46125319600105286","0.46125319600105286","0.46008163690567017","0.46008163690567017","0.46008163690567017","0.44809553027153015","0.44809553027153015","0.44809553027153015","0.6656274795532227","0.6656274795532227","0.6656274795532227","0.668397068977356","0.668397068977356","0.668397068977356","0.6720918416976929","0.6720918416976929","0.6720918416976929","0.4393385946750641","0.4393385946750641","0.4393385946750641","0.46635228395462036","0.46635228395462036","0.46635228395462036","0.6396231055259705","0.6396231055259705","0.6396231055259705","0.44508981704711914","0.44508981704711914","0.44508981704711914","0.6415005922317505","0.6415005922317505","0.6415005922317505","0.6325246095657349","0.6325246095657349","0.6325246095657349","0.447382390499115","0.447382390499115","0.447382390499115","0.4696352481842041","0.4696352481842041","0.4696352481842041","0.6695325374603271","0.6695325374603271","0.6695325374603271","0.663857102394104","0.663857102394104","0.663857102394104","0.4631405472755432","0.4631405472755432","0.4631405472755432","0.6656426191329956","0.6656426191329956","0.6656426191329956","0.6322824358940125","0.6322824358940125","0.6322824358940125","0.6297608613967896","0.6297608613967896","0.6297608613967896","0.6336876153945923","0.6336876153945923","0.6336876153945923"
"4080","0.6336504220962524","0.6336504220962524","0.6336504220962524","0.6368066072463989","0.6368066072463989","0.6368066072463989","0.6332011222839355","0.6332011222839355","0.6332011222839355","0.6459807753562927","0.6459807753562927","0.6459807753562927","0.6485938429832458","0.6485938429832458","0.6485938429832458","0.640180230140686","0.640180230140686","0.640180230140686","0.4801441431045532","0.4801441431045532","0.4801441431045532","0.47021347284317017","0.47021347284317017","0.47021347284317017","0.4659014642238617","0.4659014642238617","0.4659014642238617","0.46256524324417114","0.46256524324417114","0.46256524324417114","0.46033811569213867","0.46033811569213867","0.46033811569213867","0.4448653757572174","0.4448653757572174","0.4448653757572174","0.6669073700904846","0.6669073700904846","0.6669073700904846","0.6689454317092896","0.6689454317092896","0.6689454317092896","0.6731992363929749","0.6731992363929749","0.6731992363929749","0.437068909406662","0.437068909406662","0.437068909406662","0.46620428562164307","0.46620428562164307","0.46620428562164307","0.643642783164978","0.643642783164978","0.643642783164978","0.45032575726509094","0.45032575726509094","0.45032575726509094","0.6429318189620972","0.6429318189620972","0.6429318189620972","0.6321796178817749","0.6321796178817749","0.6321796178817749","0.44462618231773376","0.44462618231773376","0.44462618231773376","0.4709166884422302","0.4709166884422302","0.4709166884422302","0.6721943020820618","0.6721943020820618","0.6721943020820618","0.6655431389808655","0.6655431389808655","0.6655431389808655","0.4618867039680481","0.4618867039680481","0.4618867039680481","0.6645646095275879","0.6645646095275879","0.6645646095275879","0.6321972608566284","0.6321972608566284","0.6321972608566284","0.6311867237091064","0.6311867237091064","0.6311867237091064","0.6361839175224304","0.6361839175224304","0.6361839175224304"
"4160","0.6340155005455017","0.6340155005455017","0.6340155005455017","0.6366419196128845","0.6366419196128845","0.6366419196128845","0.6334376931190491","0.6334376931190491","0.6334376931190491","0.6490342617034912","0.6490342617034912","0.6490342617034912","0.6472614407539368","0.6472614407539368","0.6472614407539368","0.6397944688796997","0.6397944688796997","0.6397944688796997","0.48050519824028015","0.48050519824028015","0.48050519824028015","0.47015297412872314","0.47015297412872314","0.47015297412872314","0.4662456214427948","0.4662456214427948","0.4662456214427948","0.4693974256515503","0.4693974256515503","0.4693974256515503","0.4621400535106659","0.4621400535106659","0.4621400535106659","0.4460325837135315","0.4460325837135315","0.4460325837135315","0.6690824627876282","0.6690824627876282","0.6690824627876282","0.6689084768295288","0.6689084768295288","0.6689084768295288","0.674806535243988","0.674806535243988","0.674806535243988","0.43838876485824585","0.43838876485824585","0.43838876485824585","0.4640720784664154","0.4640720784664154","0.4640720784664154","0.6415446996688843","0.6415446996688843","0.6415446996688843","0.4496890902519226","0.4496890902519226","0.4496890902519226","0.6407045722007751","0.6407045722007751","0.6407045722007751","0.6322308778762817","0.6322308778762817","0.6322308778762817","0.4464944899082184","0.4464944899082184","0.4464944899082184","0.47216272354125977","0.47216272354125977","0.47216272354125977","0.6691009998321533","0.6691009998321533","0.6691009998321533","0.6652199625968933","0.6652199625968933","0.6652199625968933","0.46215906739234924","0.46215906739234924","0.46215906739234924","0.6666755080223083","0.6666755080223083","0.6666755080223083","0.6324630975723267","0.6324630975723267","0.6324630975723267","0.629699170589447","0.629699170589447","0.629699170589447","0.6354151368141174","0.6354151368141174","0.6354151368141174"
"4240","0.6342267990112305","0.6342267990112305","0.6342267990112305","0.6361005306243896","0.6361005306243896","0.6361005306243896","0.6342419981956482","0.6342419981956482","0.6342419981956482","0.6468217372894287","0.6468217372894287","0.6468217372894287","0.6446365118026733","0.6446365118026733","0.6446365118026733","0.6391741633415222","0.6391741633415222","0.6391741633415222","0.480595201253891","0.480595201253891","0.480595201253891","0.4720808267593384","0.4720808267593384","0.4720808267593384","0.4664634168148041","0.4664634168148041","0.4664634168148041","0.4644518792629242","0.4644518792629242","0.4644518792629242","0.45933598279953003","0.45933598279953003","0.45933598279953003","0.4485396444797516","0.4485396444797516","0.4485396444797516","0.6658977270126343","0.6658977270126343","0.6658977270126343","0.6704751253128052","0.6704751253128052","0.6704751253128052","0.6752563714981079","0.6752563714981079","0.6752563714981079","0.4395180642604828","0.4395180642604828","0.4395180642604828","0.4669901728630066","0.4669901728630066","0.4669901728630066","0.6406391263008118","0.6406391263008118","0.6406391263008118","0.44971081614494324","0.44971081614494324","0.44971081614494324","0.6450055241584778","0.6450055241584778","0.6450055241584778","0.6300925016403198","0.6300925016403198","0.6300925016403198","0.4441833198070526","0.4441833198070526","0.4441833198070526","0.47220462560653687","0.47220462560653687","0.47220462560653687","0.6713018417358398","0.6713018417358398","0.6713018417358398","0.6648910045623779","0.6648910045623779","0.6648910045623779","0.46280550956726074","0.46280550956726074","0.46280550956726074","0.6667715907096863","0.6667715907096863","0.6667715907096863","0.6326434016227722","0.6326434016227722","0.6326434016227722","0.6298960447311401","0.6298960447311401","0.6298960447311401","0.6315078139305115","0.6315078139305115","0.6315078139305115"
"4320","0.6340101957321167","0.6340101957321167","0.6340101957321167","0.6387485861778259","0.6387485861778259","0.6387485861778259","0.6321655511856079","0.6321655511856079","0.6321655511856079","0.6440165042877197","0.6440165042877197","0.6440165042877197","0.6469903588294983","0.6469903588294983","0.6469903588294983","0.6398546695709229","0.6398546695709229","0.6398546695709229","0.48069918155670166","0.48069918155670166","0.48069918155670166","0.47307059168815613","0.47307059168815613","0.47307059168815613","0.46639004349708557","0.46639004349708557","0.46639004349708557","0.46564406156539917","0.46564406156539917","0.46564406156539917","0.4584146738052368","0.4584146738052368","0.4584146738052368","0.4465993046760559","0.4465993046760559","0.4465993046760559","0.6648072600364685","0.6648072600364685","0.6648072600364685","0.6688465476036072","0.6688465476036072","0.6688465476036072","0.6745757460594177","0.6745757460594177","0.6745757460594177","0.43763723969459534","0.43763723969459534","0.43763723969459534","0.4680478572845459","0.4680478572845459","0.4680478572845459","0.6444054841995239","0.6444054841995239","0.6444054841995239","0.45214369893074036","0.45214369893074036","0.45214369893074036","0.6413000226020813","0.6413000226020813","0.6413000226020813","0.6320009231567383","0.6320009231567383","0.6320009231567383","0.4437703490257263","0.4437703490257263","0.4437703490257263","0.469838410615921","0.469838410615921","0.469838410615921","0.6705185174942017","0.6705185174942017","0.6705185174942017","0.6603168249130249","0.6603168249130249","0.6603168249130249","0.4616639018058777","0.4616639018058777","0.4616639018058777","0.6647353172302246","0.6647353172302246","0.6647353172302246","0.6313831806182861","0.6313831806182861","0.6313831806182861","0.6285709142684937","0.6285709142684937","0.6285709142684937","0.6364465355873108","0.6364465355873108","0.6364465355873108"
"4400","0.6374742388725281","0.6374742388725281","0.6374742388725281","0.6383530497550964","0.6383530497550964","0.6383530497550964","0.6328918933868408","0.6328918933868408","0.6328918933868408","0.647959291934967","0.647959291934967","0.647959291934967","0.6468589901924133","0.6468589901924133","0.6468589901924133","0.6362043619155884","0.6362043619155884","0.6362043619155884","0.4784409999847412","0.4784409999847412","0.4784409999847412","0.46968433260917664","0.46968433260917664","0.46968433260917664","0.46617960929870605","0.46617960929870605","0.46617960929870605","0.4644964337348938","0.4644964337348938","0.4644964337348938","0.46083909273147583","0.46083909273147583","0.46083909273147583","0.4454928934574127","0.4454928934574127","0.4454928934574127","0.6585182547569275","0.6585182547569275","0.6585182547569275","0.6681939363479614","0.6681939363479614","0.6681939363479614","0.676601767539978","0.676601767539978","0.676601767539978","0.4366722106933594","0.4366722106933594","0.4366722106933594","0.4652944505214691","0.4652944505214691","0.4652944505214691","0.6427701711654663","0.6427701711654663","0.6427701711654663","0.450011670589447","0.450011670589447","0.450011670589447","0.6461920738220215","0.6461920738220215","0.6461920738220215","0.6284613013267517","0.6284613013267517","0.6284613013267517","0.44677531719207764","0.44677531719207764","0.44677531719207764","0.4706708490848541","0.4706708490848541","0.4706708490848541","0.6746224761009216","0.6746224761009216","0.6746224761009216","0.6612844467163086","0.6612844467163086","0.6612844467163086","0.46163424849510193","0.46163424849510193","0.46163424849510193","0.6648423671722412","0.6648423671722412","0.6648423671722412","0.6316673159599304","0.6316673159599304","0.6316673159599304","0.6307579874992371","0.6307579874992371","0.6307579874992371","0.6352227926254272","0.6352227926254272","0.6352227926254272"
"4480","0.6346007585525513","0.6346007585525513","0.6346007585525513","0.6377016305923462","0.6377016305923462","0.6377016305923462","0.6345846056938171","0.6345846056938171","0.6345846056938171","0.6469590067863464","0.6469590067863464","0.6469590067863464","0.6457396745681763","0.6457396745681763","0.6457396745681763","0.6406888961791992","0.6406888961791992","0.6406888961791992","0.4783785343170166","0.4783785343170166","0.4783785343170166","0.4723528027534485","0.4723528027534485","0.4723528027534485","0.4648091793060303","0.4648091793060303","0.4648091793060303","0.4676784873008728","0.4676784873008728","0.4676784873008728","0.4615749716758728","0.4615749716758728","0.4615749716758728","0.44790971279144287","0.44790971279144287","0.44790971279144287","0.6640464067459106","0.6640464067459106","0.6640464067459106","0.6693851351737976","0.6693851351737976","0.6693851351737976","0.6722431778907776","0.6722431778907776","0.6722431778907776","0.439458429813385","0.439458429813385","0.439458429813385","0.4678596258163452","0.4678596258163452","0.4678596258163452","0.6396781802177429","0.6396781802177429","0.6396781802177429","0.449660062789917","0.449660062789917","0.449660062789917","0.6465579867362976","0.6465579867362976","0.6465579867362976","0.6326905488967896","0.6326905488967896","0.6326905488967896","0.4440237283706665","0.4440237283706665","0.4440237283706665","0.472273051738739","0.472273051738739","0.472273051738739","0.6688158512115479","0.6688158512115479","0.6688158512115479","0.6649808883666992","0.6649808883666992","0.6649808883666992","0.4608452320098877","0.4608452320098877","0.4608452320098877","0.6653751730918884","0.6653751730918884","0.6653751730918884","0.6328103542327881","0.6328103542327881","0.6328103542327881","0.6307921409606934","0.6307921409606934","0.6307921409606934","0.6365504264831543","0.6365504264831543","0.6365504264831543"
"4560","0.63289475440979","0.63289475440979","0.63289475440979","0.6378760933876038","0.6378760933876038","0.6378760933876038","0.6340881586074829","0.6340881586074829","0.6340881586074829","0.644544243812561","0.644544243812561","0.644544243812561","0.6427990198135376","0.6427990198135376","0.6427990198135376","0.6376226544380188","0.6376226544380188","0.6376226544380188","0.4793054461479187","0.4793054461479187","0.4793054461479187","0.47245919704437256","0.47245919704437256","0.47245919704437256","0.4652749300003052","0.4652749300003052","0.4652749300003052","0.470239520072937","0.470239520072937","0.470239520072937","0.4648989140987396","0.4648989140987396","0.4648989140987396","0.4450376629829407","0.4450376629829407","0.4450376629829407","0.6673903465270996","0.6673903465270996","0.6673903465270996","0.6689261198043823","0.6689261198043823","0.6689261198043823","0.6728866100311279","0.6728866100311279","0.6728866100311279","0.4357079267501831","0.4357079267501831","0.4357079267501831","0.467773973941803","0.467773973941803","0.467773973941803","0.6394728422164917","0.6394728422164917","0.6394728422164917","0.45218533277511597","0.45218533277511597","0.45218533277511597","0.6426832675933838","0.6426832675933838","0.6426832675933838","0.6311061382293701","0.6311061382293701","0.6311061382293701","0.4482136368751526","0.4482136368751526","0.4482136368751526","0.47087129950523376","0.47087129950523376","0.47087129950523376","0.6719210743904114","0.6719210743904114","0.6719210743904114","0.6680830121040344","0.6680830121040344","0.6680830121040344","0.4615420699119568","0.4615420699119568","0.4615420699119568","0.664898693561554","0.664898693561554","0.664898693561554","0.6316012144088745","0.6316012144088745","0.6316012144088745","0.6283873319625854","0.6283873319625854","0.6283873319625854","0.6340985298156738","0.6340985298156738","0.6340985298156738"
"4640","0.6319305300712585","0.6319305300712585","0.6319305300712585","0.6368045806884766","0.6368045806884766","0.6368045806884766","0.6342447996139526","0.6342447996139526","0.6342447996139526","0.6430432796478271","0.6430432796478271","0.6430432796478271","0.6487680077552795","0.6487680077552795","0.6487680077552795","0.638128936290741","0.638128936290741","0.638128936290741","0.47842079401016235","0.47842079401016235","0.47842079401016235","0.4705100953578949","0.4705100953578949","0.4705100953578949","0.46706923842430115","0.46706923842430115","0.46706923842430115","0.47165390849113464","0.47165390849113464","0.47165390849113464","0.46205586194992065","0.46205586194992065","0.46205586194992065","0.4487108588218689","0.4487108588218689","0.4487108588218689","0.6692668199539185","0.6692668199539185","0.6692668199539185","0.6700505614280701","0.6700505614280701","0.6700505614280701","0.6762984991073608","0.6762984991073608","0.6762984991073608","0.44008180499076843","0.44008180499076843","0.44008180499076843","0.4675692319869995","0.4675692319869995","0.4675692319869995","0.6447644233703613","0.6447644233703613","0.6447644233703613","0.45220860838890076","0.45220860838890076","0.45220860838890076","0.6406277418136597","0.6406277418136597","0.6406277418136597","0.631736695766449","0.631736695766449","0.631736695766449","0.44365429878234863","0.44365429878234863","0.44365429878234863","0.47112852334976196","0.47112852334976196","0.47112852334976196","0.671046257019043","0.671046257019043","0.671046257019043","0.6659862995147705","0.6659862995147705","0.6659862995147705","0.4625599980354309","0.4625599980354309","0.4625599980354309","0.6667486429214478","0.6667486429214478","0.6667486429214478","0.6327541470527649","0.6327541470527649","0.6327541470527649","0.6310582160949707","0.6310582160949707","0.6310582160949707","0.6334261298179626","0.6334261298179626","0.6334261298179626"
